ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0006935	GO:0006935	chemotaxis	73/1197	219/7281	3.73043157221377e-10	1.58973776231264e-08	1.24060043610348e-08	PLXNA4/CDH13/CNTN1/PTN/PDE4B/RET/NCAM1/ALCAM/EPHA3/DPYSL5/SEMA4D/SLIT1/L1CAM/CORO1A/EPHB1/NRG1/NRP1/NRXN1/GAP43/NRCAM/SLIT2/CXADR/CRMP1/DUSP3/UNC5C/VAV3/DPYSL4/EFNB3/NFASC/EFNB2/SEMA4G/BMPR2/FLRT3/TRIO/SEMA7A/TUBB2B/PIK3CD/DPYSL2/TUBB3/KIF5A/DCC/EPHA5/CDK5/SCG2/MAPK3/PLXNA1/EPHA4/NEO1/EPHB3/KIF5C/MET/ROBO1/CHN1/FYN/PIP5K1C/SOS1/SEMA6D/PLXNA2/CDH4/STK39/ISL2/ARHGAP35/DNM1L/ROBO2/SEMA4C/SEMA3C/PLXNA3/NOVA2/RAC1/NECTIN1/PTPRJ/HRAS/ISL1	73	go_bp
GO:0006897	GO:0006897	endocytosis	92/1197	302/7281	4.46304547132968e-10	1.8812706888931e-08	1.46810706293739e-08	CDH13/SYNJ1/DNER/SNCG/SNCA/SYT5/LDLRAD3/SYT2/SCAMP5/PPP3CC/ATP9A/AMPH/CACNG8/STX1B/EPHA3/SYT1/MAGI2/NLGN3/DNAJC6/DNM1/PRSS12/SH3GL3/SNAP25/ANK2/GRK3/DNM3/SH3KBP1/XKR4/DGKD/LRP3/SYP/HIP1R/SYT4/SYT11/NECAP1/WASF1/FCHSD2/STX1A/CLIP3/PICK1/EFNB2/SRC/ADGRB1/CSNK1G1/RAB22A/DPYSL2/DLG4/EHD3/ATP6V1H/PPP3CB/AAK1/NEDD4L/SH3GL2/CDK5/SNAP91/ANKRD13D/MAPK3/SCAMP1/EHD1/RABEP1/ACHE/INPP5F/PPP3CA/BIN1/AP2S1/NLGN2/NECAB2/PIP5K1C/RAB5B/DBNL/XKR7/RABGAP1L/AP2A2/INSR/DNM1L/CSNK1G2/LRSAM1/ARRB1/EPN2/SMAP1/ATAD1/AP2A1/ANKFY1/RAC1/AP2M1/ABL2/ACTG1/GRB2/RAB4A/FNBP1L/HRAS/GRK2	92	go_bp
GO:0035637	GO:0035637	multicellular organismal signaling	32/1197	64/7281	4.65455649194958e-10	1.94090000814844e-08	1.51464062414885e-08	KCND3/SCN3A/SLC8A1/NTRK2/KCNH2/CACNG8/FKBP1B/PDE4D/CNTNAP1/HCN4/SCN3B/ANK2/TMEM65/NRCAM/CXADR/PRKACA/NFASC/GRIK2/ATP1B1/ATP1B2/ATP2B1/EHD3/PAFAH1B1/CACNA2D1/ATP2B3/BIN1/SLC8A2/CNTNAP2/P2RX3/ATP2B2/ANK3/ISL1	32	go_bp
GO:0050432	GO:0050432	catecholamine secretion	17/1197	22/7281	4.87644902873876e-10	1.99061782457357e-08	1.55343944128797e-08	SYT3/SYT13/SNCG/SNCA/CHRNA4/SYT5/SYT2/SYT1/SYT4/SYT11/STX1A/CHRNB2/SYT7/RAB3A/ABAT/GABBR1/GRK2	17	go_bp
GO:0050433	GO:0050433	regulation of catecholamine secretion	17/1197	22/7281	4.87644902873876e-10	1.99061782457357e-08	1.55343944128797e-08	SYT3/SYT13/SNCG/SNCA/CHRNA4/SYT5/SYT2/SYT1/SYT4/SYT11/STX1A/CHRNB2/SYT7/RAB3A/ABAT/GABBR1/GRK2	17	go_bp
GO:0007417	GO:0007417	central nervous system development	133/1197	492/7281	4.93130682336118e-10	1.99204248552028e-08	1.55455121898722e-08	MAPT/PLXNA4/NEGR1/CDH11/CNTN1/PTN/SYNJ1/SPOCK1/DNER/ALDH5A1/DCLK1/SLC8A1/NEFL/MYO16/INA/PPP3CC/NTRK2/VIM/PITPNM1/SLC1A2/PHACTR1/TTBK2/PAFAH1B3/KIRREL3/SYT1/SLIT1/TNFRSF21/ADCY1/MAP2/SH3GL3/EPHB1/DCLK2/CNTNAP1/ATAT1/NDRG4/NRG1/NRP1/ADGRL2/CTNNA2/SIRT2/ADGRG1/NRCAM/SLIT2/ELAVL4/AMIGO1/RAC3/NDN/UNC5C/DCX/WASF3/RPS6KA3/ACAT1/ROGDI/NFASC/ADGRL3/TENM4/SRC/CHRNB2/PRKG1/SLC1A1/TRIO/SEMA7A/PTEN/ATP1B2/ATP2B1/ACTL6B/GSK3B/DPYSL2/ARPC5/TPPP/NDEL1/MDGA1/EML1/TACC2/TAGLN3/PLCB1/DCC/ATP6V0D1/PGAP1/NF1/RTN4/EPHA5/SH3GL2/CDK5/MAPK3/SLC25A46/ABAT/EPHA4/TTBK1/OXCT1/BASP1/PAFAH1B1/NDRG2/MARCKSL1/PPP3CA/EPHB3/BIN1/PPP1R9B/MAOB/ROBO1/MAST1/NLGN2/FYN/APLP2/ADAM22/SOS1/SEMA6D/CNTNAP2/PLXNA2/ISL2/ATRN/ARHGAP35/NCKAP1/ATP2B2/ROBO2/SEMA4C/POU4F1/HOOK3/GIT1/PLXNA3/CSK/SRR/NOVA2/CTTNBP2/TSC1/ALK/RGS7/CNP/WWP1/GBA2/TRAPPC9/DAB2IP/ISL1	133	go_bp
GO:0106027	GO:0106027	neuron projection organization	31/1197	61/7281	5.16590965844851e-10	2.06529872736735e-08	1.61171896560385e-08	PRNP/SHANK1/PAK3/CTNND2/CAMK2B/EPHB1/DNM3/SRCIN1/TANC2/PICK1/ABI3/PTEN/GSK3B/ABI2/DLG4/LZTS3/CDK5/PPFIA2/EPHA4/PAFAH1B1/EPHB3/FYN/HDAC6/DBNL/ITGA3/INSR/VPS35/HOMER1/ACTR2/CFL1/DIP2A	31	go_bp
GO:0046928	GO:0046928	regulation of neurotransmitter secretion	25/1197	43/7281	5.92360656361283e-10	2.34405574017251e-08	1.82925551776443e-08	RIMS1/SNCG/SNCA/SEPTIN5/BACE1/SYN1/STX1B/SYT1/STXBP5/ADCY1/SLC4A8/RIMS3/SYP/SYT4/STXBP1/SYT11/PRKCB/STX1A/GSK3B/NF1/CDK5/CASK/RAB3A/PREPL/GIT1	25	go_bp
GO:0031644	GO:0031644	regulation of nervous system process	28/1197	52/7281	6.2921040165907e-10	2.46472518952917e-08	1.9234236095373e-08	RIMS1/SHANK1/STX1B/NLGN3/TNFRSF21/DLGAP3/NRXN1/RIMS2/SLC25A12/WASF3/JAM2/STX1A/TENM4/SRC/PTEN/TPPP/DLG4/LPIN1/F2R/CELF4/DLGAP1/ABAT/DLGAP4/SLC8A2/NLGN2/UNC13B/P2RX3/HOMER1	28	go_bp
GO:0060079	GO:0060079	excitatory postsynaptic potential	22/1197	35/7281	7.94806691082772e-10	3.03951221086667e-08	2.37197622383803e-08	RIMS1/SNCA/CHRNA4/SHANK1/STX1B/NLGN3/NRXN1/RIMS2/STX1A/CHRNB2/GRIK2/PTEN/GSK3B/DLG4/CELF4/CDK5/PPP3CA/SLC8A2/NLGN2/GSK3A/P2RX3/MPP2	22	go_bp
GO:0014046	GO:0014046	dopamine secretion	15/1197	18/7281	7.99459116834451e-10	3.03951221086667e-08	2.37197622383803e-08	SYT3/SYT13/SNCG/SNCA/CHRNA4/SYT5/SYT2/SYT1/SYT4/SYT11/CHRNB2/SYT7/RAB3A/ABAT/GABBR1	15	go_bp
GO:0014059	GO:0014059	regulation of dopamine secretion	15/1197	18/7281	7.99459116834451e-10	3.03951221086667e-08	2.37197622383803e-08	SYT3/SYT13/SNCG/SNCA/CHRNA4/SYT5/SYT2/SYT1/SYT4/SYT11/CHRNB2/SYT7/RAB3A/ABAT/GABBR1	15	go_bp
GO:0050890	GO:0050890	cognition	52/1197	137/7281	8.15903980358559e-10	3.07191809303931e-08	2.39726514412965e-08	MAPT/PRNP/PTN/SYNJ1/CHRNA4/SHANK1/PRKAR2B/NRXN2/NTRK2/NLGN3/ADCY1/CALB1/SNAP25/NDRG4/ATP8A1/NRXN1/ELAVL4/SYT4/SYT11/BRSK1/CHRNB2/BRINP1/SLC1A1/PTEN/CPEB3/DLG4/PAK5/TMOD2/PLCB1/NF1/PPP3CB/CDK5/TTBK1/PAFAH1B1/SYNGAP1/ARL6IP5/SLC8A2/PPP1R9B/ADCY8/FYN/CNTNAP2/DDHD2/ITGA3/ADCY3/INSR/GPI/ATAD1/GIT1/TSC1/ADGRB3/ACTR2/CRTC1	52	go_bp
GO:0050767	GO:0050767	regulation of neurogenesis	63/1197	182/7281	1.11767121558758e-09	4.1622033182294e-08	3.24810253247999e-08	MAPT/PLXNA4/PTN/SYNJ1/TRIM46/PAK3/NEFL/NTRK2/MAP6/CAMK2B/SEMA4D/SLIT1/L1CAM/TRPV2/MAP2/NRP1/SMARCD3/SIRT2/SLIT2/AMIGO1/RUFY3/SYT4/PTPRS/EFNB3/TENM4/SEMA4G/DIP2B/BMPR2/BRINP1/SHTN1/GDI1/ISLR2/SEMA7A/PTEN/CRABP2/NDEL1/DCC/NF1/RTN4/CDK5/PLXNA1/EPHA4/TTBK1/PRUNE1/PAFAH1B1/PPP3CA/SYNGAP1/BIN1/PTPRD/ROBO1/THY1/SEMA6D/DBNL/PLXNA2/CDH4/ROBO2/SEMA4C/POU4F1/MAP1B/HOOK3/SEMA3C/PLXNA3/ACTR2	63	go_bp
GO:0050772	GO:0050772	positive regulation of axonogenesis	28/1197	53/7281	1.12695035692132e-09	4.1622033182294e-08	3.24810253247999e-08	MAPT/PLXNA4/NEFL/NTRK2/MAP6/SEMA4D/L1CAM/TRPV2/NRP1/SLIT2/AMIGO1/RUFY3/BMPR2/SHTN1/GDI1/ISLR2/SEMA7A/CRABP2/NDEL1/PLXNA1/PAFAH1B1/ROBO1/DBNL/PLXNA2/CDH4/ROBO2/MAP1B/PLXNA3	28	go_bp
GO:0051493	GO:0051493	regulation of cytoskeleton organization	96/1197	326/7281	1.38321283675902e-09	5.06047111410517e-08	3.9490932529118e-08	MAPT/SNCA/SHANK1/PAK3/PRKCE/WASHC2C/MAP6/EVL/TTBK2/EPHA3/MAPRE3/TUBB4A/CORO1A/MAP2/ATAT1/CARMIL3/NRP1/CTNNA2/MAPRE2/FERMT2/SLIT2/RAC3/CYFIP2/HIP1R/CORO2B/WASF3/WASF1/FCHSD2/PPM1E/PPFIA1/PIK3R1/CLIP3/RHOB/PICK1/CAMSAP3/FSD1/HDGFL3/ABI3/CAMSAP2/TMOD1/PIK3CA/CLASP2/CARMIL2/TMEFF2/GSK3B/ABI2/PDXP/ARPC5/CYLD/TPPP/STMN2/TMOD2/APC2/EPHA5/CDK5/SPTAN1/MAPK3/CFL2/PRUNE1/TAOK2/PAFAH1B1/CLIP1/TMSB10/BIN1/SPTBN1/MET/DSTN/CD47/ADD2/EML2/PAK1/CAMSAP1/ADD1/PRKAA2/HDAC6/DBNL/CHMP6/PRKAA1/KATNB1/ARHGAP35/NCKAP1/MAP1B/GNAI1/GIT1/PLXNA3/ARPC2/TSC1/RAC1/PAK2/SLAIN2/ABL2/BRK1/ACTG1/GBA2/GRB2/HRAS	96	go_bp
GO:0051668	GO:0051668	localization within membrane	111/1197	395/7281	1.4025171456023e-09	5.08314158004274e-08	3.9667848436858e-08	CDH13/PRNP/PTN/RAB3C/PRKCE/NRXN2/DPP6/GRIP1/WASHC2C/NSG1/ATP9A/CACNG8/SORBS1/STX1B/MYO5A/REEP2/EPHA3/MAGI2/NSF/OPTN/SNAP25/NDRG4/CPE/PACS1/NRXN1/SCN3B/FERMT2/ANK2/REEP1/CACNB3/C2CD5/STXBP1/STX1A/PPFIA1/PIK3R1/GPHN/CLIP3/NFASC/PICK1/GRIK2/ABI3/SLC1A1/ATP1B1/GDI1/PRKG2/CLASP2/PALM/SLC9A3R2/FAM126B/MFF/DLG4/PACS2/EHD3/EPB41L3/RAP2A/ARL4C/DLG3/ARL6/CDK5/STX7/RAB3A/RAB12/EHD1/NACAD/RABEP1/TAOK2/ANKRD50/SNX4/ACAP2/SGTB/INPP5F/SYNGAP1/ARL6IP5/SH3GLB1/PPP1R9B/SPTBN1/NLGN2/KCNB2/NECAB2/FYN/DCHS1/THY1/RAB14/PREPL/GOLGA7B/ARL5A/RAB35/CCDC93/BRAF/ITGA3/VPS35/ATAD1/EIPR1/ZDHHC5/CSK/GRIPAP1/RAC1/MIEF1/EXOC8/AP2M1/BCS1L/GPC2/GOPC/TOMM70/VPS29/EXOC6/ANK3/HRAS/BBS1/WNK3/GPC6	111	go_bp
GO:0051962	GO:0051962	positive regulation of nervous system development	51/1197	135/7281	1.44199599063586e-09	5.17783375156099e-08	4.0406807729806e-08	MAPT/PLXNA4/PTN/SYNJ1/PAK3/NEFL/NTRK2/MAP6/CAMK2B/SEMA4D/NLGN3/L1CAM/TRPV2/EPHB1/NRP1/LRRC4B/SMARCD3/NRXN1/SLIT2/AMIGO1/RUFY3/TENM4/ADGRB1/ST8SIA2/BMPR2/SHTN1/FLRT3/GDI1/ISLR2/SEMA7A/SLITRK5/CRABP2/NDEL1/PLXNA1/EPHA4/TTBK1/CLSTN2/PAFAH1B1/EPHB3/BIN1/PTPRD/ROBO1/NLGN2/DBNL/PLXNA2/CDH4/ROBO2/MAP1B/PLXNA3/ADGRB3/ACTR2	51	go_bp
GO:1904062	GO:1904062	regulation of cation transmembrane transport	49/1197	128/7281	1.80038649998878e-09	6.40541178619861e-08	4.99865880006542e-08	PRNP/PDE4B/SNCA/SLC8A1/SHANK1/PRKCE/DPP6/UBASH3B/GNB5/KCNH2/CACNG8/FKBP1B/GPD1L/PDE4D/NLGN3/CORO1A/CACNB1/CACNB4/SCN3B/SLC43A2/ANK2/CACNB3/AMIGO1/PRKACA/ATP1B1/ATP1B2/CBARP/DLG4/KCNAB2/EHD3/F2R/NEDD4L/CDK5/SESTD1/GLRX/GSTM2/WNK2/CACNA2D1/BIN1/NLGN2/FYN/THY1/STK39/HOMER1/NETO2/RGS7/ANK3/CRBN/WNK3	49	go_bp
GO:0051129	GO:0051129	negative regulation of cellular component organization	112/1197	402/7281	2.03316762689535e-09	7.16784005190924e-08	5.59364299265467e-08	MAPT/PRNP/SPOCK1/SNCA/TRIM46/SHANK1/SCAMP5/WASHC2C/VIM/EVL/TTBK2/STX1B/EPHA3/SEMA4D/SLIT1/TUBB4A/CORO1A/MAP2/SH3GL3/NRP1/CTNNA2/SIRT2/DPYSL3/DNM3/SLIT2/RAP1GAP/CRMP1/RUFY3/SPRY2/HIP1R/CORO2B/SVIP/PTPRS/STXBP1/SYT11/EVI5L/PPFIA1/PIK3R1/CLIP3/EFNB3/PICK1/CAMSAP3/ADCY6/EFNB2/SRC/SEMA4G/VAT1/DIP2B/HDGFL3/ABI3/CAMSAP2/TMOD1/GDI1/SEMA7A/PTEN/PIK3CA/CLASP2/CARMIL2/TMEFF2/GSK3B/DLG4/RTEL1/STMN2/USP30/TMOD2/APC2/DCC/RTN4/CDK5/ANKRD13D/SPTAN1/RTN4RL2/EPHA4/PAFAH1B1/CCP110/INPP5F/PPP3CA/SYNGAP1/TMSB10/SPTBN1/MET/CORO1C/NECAB2/ADD2/FYN/EML2/KLHL22/THY1/CAMSAP1/ADD1/PPM1A/SEMA6D/HDAC6/KATNB1/ITGA3/DGUOK/ROBO2/SEMA4C/MAP1B/LRSAM1/VPS35/SEMA3C/PLXNA3/TSC1/RAC1/LCMT1/PAK2/DNAJB2/OPA1/VDAC2/CRBN/ISL1	112	go_bp
GO:0048638	GO:0048638	regulation of developmental growth	53/1197	145/7281	2.7152669569023e-09	9.48631104402444e-08	7.40293267054918e-08	MAPT/PLXNA4/SYT3/RIMS1/TRIM46/SYT2/SEMA4D/SYT1/SLIT1/L1CAM/TRPV2/MAP2/UNC13A/NRP1/NRCAM/RUFY3/ATP8A2/RIMS2/SYT4/PTPRS/SEMA4G/DIP2B/BMPR2/SHTN1/GDI1/ISLR2/SEMA7A/PTEN/PIK3CA/GSK3B/DPYSL2/OLFM1/CRABP2/NDEL1/PLCB1/DCC/RTN4/NEDD4L/CDK5/TTL/BASP1/PAFAH1B1/GSK3A/SEMA6D/DBNL/CDH4/ATRN/INSR/SEMA4C/MAP1B/SEMA3C/PLXNA3/TOMM70	53	go_bp
GO:0015837	GO:0015837	amine transport	21/1197	34/7281	3.09569457412342e-09	1.06239854499563e-07	8.29075165403338e-08	SYT3/SYT13/SNCG/SNCA/CHRNA4/SYT5/SYT2/SYT1/SV2A/SLC43A2/SYT4/STXBP1/SYT11/STX1A/CHRNB2/SYT7/RAB3A/ABAT/ARL6IP5/GABBR1/GRK2	21	go_bp
GO:0051952	GO:0051952	regulation of amine transport	21/1197	34/7281	3.09569457412342e-09	1.06239854499563e-07	8.29075165403338e-08	SYT3/SYT13/SNCG/SNCA/CHRNA4/SYT5/SYT2/SYT1/SV2A/SLC43A2/SYT4/STXBP1/SYT11/STX1A/CHRNB2/SYT7/RAB3A/ABAT/ARL6IP5/GABBR1/GRK2	21	go_bp
GO:0007188	GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	28/1197	55/7281	3.40337674762441e-09	1.14767782845978e-07	8.95625459901162e-08	PDE4B/GNAO1/PDE4D/ADCY1/GNG2/ADGRL2/ADGRG1/GNAZ/RIMS2/RAPGEF4/PRKACB/GNAQ/ADGRL3/ADCY6/ADGRB1/ADGRL1/PALM/PRKCA/GNA11/PDE2A/ADCY9/ADCY8/GSK3A/GABBR1/GNB1/ADCY3/GNAI1/ADGRB3	28	go_bp
GO:0036465	GO:0036465	synaptic vesicle recycling	28/1197	55/7281	3.40337674762441e-09	1.14767782845978e-07	8.95625459901162e-08	SYNJ1/SNCG/SNCA/SYT5/SYT2/PPP3CC/AMPH/STX1B/SYT1/NLGN3/DNAJC6/DNM1/SH3GL3/DNM3/SYP/STX1A/SYT7/PPP3CB/SH3GL2/CDK5/SNAP91/RAB3A/BIN1/NLGN2/PIP5K1C/GRIPAP1/AP2M1/ACTG1	28	go_bp
GO:0015844	GO:0015844	monoamine transport	19/1197	29/7281	4.22758939888962e-09	1.41332686973224e-07	1.10293280597166e-07	SYT3/SYT13/SNCG/SNCA/CHRNA4/SYT5/SYT2/SYT1/SYT4/SYT11/STX1A/PICK1/CHRNB2/SYT7/RAB3A/ABAT/MAOB/GABBR1/GRK2	19	go_bp
GO:0098742	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	40/1197	97/7281	4.62173885084483e-09	1.53188916782703e-07	1.19545651787484e-07	CDH13/CDH11/PCDH7/RET/NTNG2/ALCAM/PTPRT/KIRREL3/PCDH9/L1CAM/LRRC4B/PCDHA4/CXADR/AMIGO1/PTPRS/ADGRL3/TENM4/CDH10/ADGRL1/PCDHGB6/FLRT3/MPZ/MDGA1/PCDH17/KIFAP3/PCDH10/CADM3/CLSTN2/PTPRD/ROBO1/FAT3/DCHS1/PCDHB2/CDH4/CELSR3/LRFN3/ROBO2/NECTIN1/SDK2/GPC6	40	go_bp
GO:1903305	GO:1903305	regulation of regulated secretory pathway	31/1197	66/7281	6.11286076995000e-09	2.00895542931068e-07	1.56774975143677e-07	SYT3/SYT13/SYT5/SEPTIN5/SYT2/SCAMP5/BACE1/SYN1/SYT1/STXBP5/ADCY1/SLC4A8/DOC2A/RIMS3/SYP/SYT4/STXBP1/SYT11/PRKCB/STX1A/SYT7/GSK3B/CBARP/GAB2/C12orf4/CDK5/CASK/RAB3A/SNX4/PREPL/GIT1	31	go_bp
GO:0010959	GO:0010959	regulation of metal ion transport	51/1197	140/7281	6.20469178904915e-09	2.02199955949013e-07	1.57792913697623e-07	CAMK2G/PRNP/CNTN1/PDE4B/SNCA/SLC8A1/PRKCE/DPP6/UBASH3B/GNB5/KCNH2/CAMK2B/FKBP1B/GPD1L/PDE4D/TRPV2/CORO1A/CACNB1/CACNB4/SCN3B/ANK2/CACNB3/AMIGO1/PRKACA/ATP1B1/ATP1B2/ATP2B1/CBARP/KCNAB2/EHD3/F2R/NEDD4L/CDK5/SESTD1/GLRX/CASK/NKAIN1/GSTM2/WNK2/CACNA2D1/BIN1/FYN/THY1/STK39/P2RX3/HOMER1/NETO2/RGS7/ANK3/CRBN/WNK3	51	go_bp
GO:0060997	GO:0060997	dendritic spine morphogenesis	23/1197	41/7281	7.5858351176482e-09	2.43882868736496e-07	1.90321448282464e-07	SHANK1/PAK3/CTNND2/CAMK2B/EPHB1/DNM3/SRCIN1/TANC2/ABI3/PTEN/ABI2/DLG4/LZTS3/CDK5/PPFIA2/EPHA4/PAFAH1B1/EPHB3/HDAC6/DBNL/ACTR2/CFL1/DIP2A	23	go_bp
GO:1901890	GO:1901890	positive regulation of cell junction assembly	24/1197	44/7281	7.60954799306755e-09	2.43882868736496e-07	1.90321448282464e-07	NTRK2/SEMA4D/NLGN3/EPHB1/NRP1/LRRC4B/NRXN1/FERMT2/AMIGO1/ADGRB1/ST8SIA2/FLRT3/SLITRK5/CLSTN2/EPHB3/PTPRD/MAP4K4/NLGN2/THY1/CNTNAP2/TSC1/RAC1/ADGRB3/PTPRJ	24	go_bp
GO:0030517	GO:0030517	negative regulation of axon extension	15/1197	20/7281	1.09180841347536e-08	3.47051887496511e-07	2.70832544326286e-07	TRIM46/SEMA4D/SLIT1/MAP2/NRP1/PTPRS/SEMA4G/DIP2B/SEMA7A/RTN4/CDK5/SEMA6D/SEMA4C/SEMA3C/PLXNA3	15	go_bp
GO:0060284	GO:0060284	regulation of cell development	74/1197	239/7281	1.12761773037057e-08	3.55520451900574e-07	2.77441247309832e-07	MAPT/PLXNA4/PTN/SYNJ1/TRIM46/PAK3/NEFL/RET/NTRK2/MAP6/CAMK2B/SEMA4D/SLIT1/L1CAM/TRPV2/MAP2/NRP1/SMARCD3/SIRT2/FERMT2/SLIT2/AMIGO1/RAC3/RUFY3/SYT4/PTPRS/SPRY4/EFNB3/TENM4/SEMA4G/DIP2B/BMPR2/BRINP1/SHTN1/GDI1/ISLR2/SEMA7A/PTEN/GSK3B/CRABP2/NDEL1/PLCB1/DCC/NF1/RTN4/CDK5/PLXNA1/EPHA4/TTBK1/PRUNE1/PAFAH1B1/PPP3CA/SYNGAP1/BIN1/PTPRD/CORO1C/ROBO1/GSK3A/THY1/ADD1/SEMA6D/DBNL/PLXNA2/CDH4/ROBO2/SEMA4C/POU4F1/MAP1B/HOOK3/SEMA3C/PLXNA3/ARPC2/RAC1/ACTR2	74	go_bp
GO:0060996	GO:0060996	dendritic spine development	29/1197	61/7281	1.34203034500272e-08	4.19709167574239e-07	3.27532872825368e-07	SHANK1/PAK3/CTNND2/CAMK2B/EPHB1/DNM3/IQSEC1/SRCIN1/PTPRS/TANC2/ABI3/PTEN/CPEB3/ASAP1/ABI2/DLG4/LZTS3/CDK5/PPFIA2/EPHA4/PAFAH1B1/EPHB3/NLGN2/HDAC6/DBNL/PAK2/ACTR2/CFL1/DIP2A	29	go_bp
GO:0044089	GO:0044089	positive regulation of cellular component biogenesis	85/1197	289/7281	1.35811451278564e-08	4.20971509280558e-07	3.28517979745828e-07	MAPT/SNCA/PRKCE/WASHC2C/NTRK2/GPM6A/TPPP3/EVL/SEMA4D/NLGN3/EPHB1/ATAT1/NRG1/NRP1/LRRC4B/NRXN1/FERMT2/DPYSL3/DNM3/AMIGO1/HIP1R/PPP2R5B/FCHSD2/PPM1E/PIP4K2B/PIK3R1/ABCA3/SRC/ADGRB1/ST8SIA2/FLRT3/PIK3CA/CLASP2/MARK4/SLITRK5/PALM/CARMIL2/ASAP1/GSK3B/ABI2/PRKCA/TPPP/NDEL1/SNX30/RALB/FNIP2/TTBK1/SMPD3/SNX4/CLSTN2/CCP110/PIP4K2A/CLIP1/EPHB3/BIN1/SH3GLB1/PTPRD/MAP4K4/MET/NLGN2/CD47/UNC13B/PAK1/THY1/ATP13A2/CNTNAP2/WDR45/ARHGAP35/NCKAP1/MAP1B/LRSAM1/GIT1/ARPC2/TSC1/RAC1/SLAIN2/ADGRB3/BRK1/PTPRJ/ACTR2/GRB2/CRBN/FNBP1L/HRAS/DAB2IP	85	go_bp
GO:0048488	GO:0048488	synaptic vesicle endocytosis	24/1197	45/7281	1.37863284369858e-08	4.20971509280558e-07	3.28517979745828e-07	SYNJ1/SNCG/SNCA/SYT5/SYT2/PPP3CC/AMPH/SYT1/NLGN3/DNAJC6/DNM1/SH3GL3/DNM3/SYP/STX1A/PPP3CB/SH3GL2/CDK5/SNAP91/BIN1/NLGN2/PIP5K1C/AP2M1/ACTG1	24	go_bp
GO:0140238	GO:0140238	presynaptic endocytosis	24/1197	45/7281	1.37863284369858e-08	4.20971509280558e-07	3.28517979745828e-07	SYNJ1/SNCG/SNCA/SYT5/SYT2/PPP3CC/AMPH/SYT1/NLGN3/DNAJC6/DNM1/SH3GL3/DNM3/SYP/STX1A/PPP3CB/SH3GL2/CDK5/SNAP91/BIN1/NLGN2/PIP5K1C/AP2M1/ACTG1	24	go_bp
GO:0006816	GO:0006816	calcium ion transport	52/1197	148/7281	1.83023339272462e-08	5.54503523202037e-07	4.32723766783165e-07	CAMK2G/PRNP/PDE4B/SNCA/CHRNA4/CACNA1E/SLC8A1/PRKCE/UBASH3B/GNB5/GPM6A/CACNG8/CAMK2B/FKBP1B/PDE4D/TRPV2/CORO1A/SLC25A23/CACNB1/CACNB4/ANK2/CACNB3/MICU3/PRKCB/PRKACA/CACNA1B/CHRNB2/CACNA2D2/ATP1B1/ATP2B1/CBARP/EHD3/F2R/CDK5/SESTD1/CASK/GSTM2/PPP3CA/CACNA2D1/ATP2B3/BIN1/SLC8A2/FYN/THY1/PANX1/LETM1/ERO1A/P2RX3/DNM1L/ATP2B2/HOMER1/WNK3	52	go_bp
GO:0043254	GO:0043254	regulation of protein-containing complex assembly	75/1197	246/7281	1.87883715652902e-08	5.64816317288336e-07	4.40771670748342e-07	MAPT/SNCA/PAK3/PRKCE/WASHC2C/TPPP3/EVL/STX1B/NAPB/MAPRE3/STXBP5/TUBB4A/CORO1A/MAP2/ATAT1/NRG1/SIRT2/FERMT2/SLIT2/CYFIP2/HIP1R/SVIP/STXBP1/PPP2R5B/FCHSD2/STX1A/CLIP3/CAMSAP3/ABCA3/SRC/CAMSAP2/TMOD1/CARMIL2/ASAP1/GSK3B/ARPC5/TPPP/STMN2/TMOD2/RALB/SPTAN1/RAB3A/FNIP2/TTBK1/PRUNE1/CLIP1/TMSB10/BIN1/SH3GLB1/SPTBN1/MET/UNC13B/ADD2/EML2/PAK1/CAMSAP1/ADD1/PPM1A/HDAC6/DBNL/NCKAP1/MAP1B/VPS35/GIT1/ARPC2/RAC1/LCMT1/SLAIN2/BRK1/GBA2/VDAC2/GRB2/CRBN/DAB2IP/ISL1	75	go_bp
GO:0007626	GO:0007626	locomotory behavior	35/1197	83/7281	2.14769560739326e-08	6.40674120420851e-07	4.99969625202884e-07	NEGR1/CNTN1/SNCG/SNCA/PRKCE/CALB1/SNAP25/NRG1/ELAVL4/SOD2/UCHL1/EFNB3/ASTN1/CHRNB2/SLC1A1/TMOD1/PTEN/DLG4/PAK5/PPP3CB/SLC25A46/ABAT/EPHA4/PAFAH1B1/INPP5F/NLGN2/ADCY8/DDHD2/VPS35/GIT1/TSC1/ALK/CNP/ALS2/CRBN	35	go_bp
GO:0051588	GO:0051588	regulation of neurotransmitter transport	25/1197	49/7281	2.2445946632238e-08	6.64468557555871e-07	5.18538341242944e-07	RIMS1/SNCG/SNCA/SEPTIN5/BACE1/SYN1/STX1B/SYT1/STXBP5/ADCY1/SLC4A8/RIMS3/SYP/SYT4/STXBP1/SYT11/PRKCB/STX1A/GSK3B/NF1/CDK5/CASK/RAB3A/PREPL/GIT1	25	go_bp
