ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0043296	GO:0043296	apical junction complex	1/21	83/7717	0.203385806839805	0.544013746895739	0.511291115503514	CRB2	1	go_cc
GO:0005925	GO:0005925	focal adhesion	2/21	316/7717	0.211658605392643	0.544013746895739	0.511291115503514	ACTN3/MRC2	2	go_cc
GO:0030055	GO:0030055	cell-substrate junction	2/21	319/7717	0.214686081364769	0.544013746895739	0.511291115503514	ACTN3/MRC2	2	go_cc
GO:0030017	GO:0030017	sarcomere	1/21	91/7717	0.220756772375785	0.544013746895739	0.511291115503514	ACTN3	1	go_cc
GO:0031256	GO:0031256	leading edge membrane	1/21	100/7717	0.23986780339698	0.544013746895739	0.511291115503514	PLXND1	1	go_cc
GO:0045211	GO:0045211	postsynaptic membrane	1/21	100/7717	0.23986780339698	0.544013746895739	0.511291115503514	KCTD12	1	go_cc
GO:0030016	GO:0030016	myofibril	1/21	105/7717	0.250291294898889	0.544013746895739	0.511291115503514	ACTN3	1	go_cc
GO:0043292	GO:0043292	contractile fiber	1/21	109/7717	0.258531930186462	0.544013746895739	0.511291115503514	ACTN3	1	go_cc
GO:0005887	GO:0005887	integral component of plasma membrane	2/21	372/7717	0.268790488212224	0.544013746895739	0.511291115503514	GPR50/PLXND1	2	go_cc
GO:0016324	GO:0016324	apical plasma membrane	1/21	115/7717	0.270731318468554	0.544013746895739	0.511291115503514	CRB2	1	go_cc
GO:0005741	GO:0005741	mitochondrial outer membrane	1/21	123/7717	0.286700072013623	0.544013746895739	0.511291115503514	ASS1	1	go_cc
GO:0043235	GO:0043235	receptor complex	1/21	124/7717	0.288672589591673	0.544013746895739	0.511291115503514	PLXND1	1	go_cc
GO:0031226	GO:0031226	intrinsic component of plasma membrane	2/21	398/7717	0.295518595644816	0.544013746895739	0.511291115503514	GPR50/PLXND1	2	go_cc
GO:0005788	GO:0005788	endoplasmic reticulum lumen	1/21	137/7717	0.313847218851531	0.544013746895739	0.511291115503514	P4HA2	1	go_cc
GO:0019867	GO:0019867	outer membrane	1/21	137/7717	0.313847218851531	0.544013746895739	0.511291115503514	ASS1	1	go_cc
GO:0031968	GO:0031968	organelle outer membrane	1/21	137/7717	0.313847218851531	0.544013746895739	0.511291115503514	ASS1	1	go_cc
GO:0030027	GO:0030027	lamellipodium	1/21	145/7717	0.328915070727784	0.544013746895739	0.511291115503514	PLXND1	1	go_cc
GO:0045177	GO:0045177	apical part of cell	1/21	149/7717	0.336330302849824	0.544013746895739	0.511291115503514	CRB2	1	go_cc
GO:0031253	GO:0031253	cell projection membrane	1/21	151/7717	0.340008591809837	0.544013746895739	0.511291115503514	PLXND1	1	go_cc
GO:0031966	GO:0031966	mitochondrial membrane	2/21	455/7717	0.353759751823556	0.544705397445976	0.511941163013135	ASS1/GATM	2	go_cc
GO:0097060	GO:0097060	synaptic membrane	1/21	162/7717	0.359894637598234	0.544705397445976	0.511941163013135	KCTD12	1	go_cc
GO:0098797	GO:0098797	plasma membrane protein complex	1/21	172/7717	0.377476542334737	0.556281220282771	0.522820695754484	CRB2	1	go_cc
GO:0000793	GO:0000793	condensed chromosome	1/21	181/7717	0.39290617162004	0.564172964377493	0.530237748475087	NSMCE1	1	go_cc
GO:0005938	GO:0005938	cell cortex	1/21	205/7717	0.432291284678582	0.605207798550014	0.568804321945502	ACTN3	1	go_cc
GO:0043025	GO:0043025	neuronal cell body	1/21	238/7717	0.482489784272731	0.659010437055438	0.619370711518269	ASS1	1	go_cc
GO:0044297	GO:0044297	cell body	1/21	268/7717	0.524431601900608	0.672354043943504	0.631911695435624	ASS1	1	go_cc
GO:0005911	GO:0005911	cell-cell junction	1/21	271/7717	0.528442935529509	0.672354043943504	0.631911695435624	CRB2	1	go_cc
GO:0098793	GO:0098793	presynapse	1/21	277/7717	0.536369139057046	0.672354043943504	0.631911695435624	KCTD12	1	go_cc
GO:0031252	GO:0031252	cell leading edge	1/21	280/7717	0.540284499597459	0.672354043943504	0.631911695435624	PLXND1	1	go_cc
GO:0015629	GO:0015629	actin cytoskeleton	1/21	301/7717	0.566823298651778	0.690045754880425	0.64853924330867	ACTN3	1	go_cc
GO:0005743	GO:0005743	mitochondrial inner membrane	1/21	313/7717	0.581326388293394	0.692644207328299	0.650981397864943	GATM	1	go_cc
GO:0098794	GO:0098794	postsynapse	1/21	331/7717	0.602216951329542	0.702586443217799	0.660325604528007	KCTD12	1	go_cc
GO:0019866	GO:0019866	organelle inner membrane	1/21	345/7717	0.617774843981439	0.706028393121645	0.66356051985117	GATM	1	go_cc
GO:0000323	GO:0000323	lytic vacuole	1/21	388/7717	0.662017787003801	0.715025235860026	0.672016199116566	ASS1	1	go_cc
GO:0005764	GO:0005764	lysosome	1/21	388/7717	0.662017787003801	0.715025235860026	0.672016199116566	ASS1	1	go_cc
GO:0099513	GO:0099513	polymeric cytoskeletal fiber	1/21	390/7717	0.663952004727167	0.715025235860026	0.672016199116566	ACTN3	1	go_cc
GO:0036477	GO:0036477	somatodendritic compartment	1/21	424/7717	0.695264090952309	0.729115111089565	0.685258563054102	ASS1	1	go_cc
GO:0005773	GO:0005773	vacuole	1/21	433/7717	0.703075285693509	0.729115111089565	0.685258563054102	ASS1	1	go_cc
GO:0099512	GO:0099512	supramolecular fiber	1/21	485/7717	0.744603914529958	0.746085081752632	0.701207783602098	ACTN3	1	go_cc
GO:0099081	GO:0099081	supramolecular polymer	1/21	487/7717	0.746085081752632	0.746085081752632	0.701207783602098	ACTN3	1	go_cc
GO:0009887	GO:0009887	animal organ morphogenesis	6/21	352/7517	0.000301142624387679	0.0892668763626076	0.0722047864207242	ACTN3/PDCD4/MEF2D/PLXND1/SDK2/CRB2	6	go_bp
GO:0060219	GO:0060219	camera-type eye photoreceptor cell differentiation	2/21	10/7517	0.000330043925926327	0.0892668763626076	0.0722047864207242	SDK2/CRB2	2	go_bp
GO:0051782	GO:0051782	negative regulation of cell division	2/21	11/7517	0.000402707712914019	0.0892668763626076	0.0722047864207242	TXNIP/SUSD2	2	go_bp
GO:0060538	GO:0060538	skeletal muscle organ development	3/21	63/7517	0.000670063647349257	0.101564312672499	0.0821517432143207	ACTN3/MEF2D/ASS1	3	go_bp
GO:0001754	GO:0001754	eye photoreceptor cell differentiation	2/21	15/7517	0.000763641448665408	0.101564312672499	0.0821517432143207	SDK2/CRB2	2	go_bp
GO:0060042	GO:0060042	retina morphogenesis in camera-type eye	2/21	18/7517	0.00110712637482367	0.113917737393528	0.0921439870329921	SDK2/CRB2	2	go_bp
GO:0046530	GO:0046530	photoreceptor cell differentiation	2/21	20/7517	0.00137024060060743	0.113917737393528	0.0921439870329921	SDK2/CRB2	2	go_bp
GO:1904705	GO:1904705	regulation of vascular associated smooth muscle cell proliferation	2/21	21/7517	0.00151192895006743	0.113917737393528	0.0921439870329921	PDCD4/MEF2D	2	go_bp
GO:1990874	GO:1990874	vascular associated smooth muscle cell proliferation	2/21	22/7517	0.00166032462487506	0.113917737393528	0.0921439870329921	PDCD4/MEF2D	2	go_bp
GO:0071216	GO:0071216	cellular response to biotic stimulus	3/21	87/7517	0.00171304868260944	0.113917737393528	0.0921439870329921	TXNIP/PDCD4/ASS1	3	go_bp
GO:0003407	GO:0003407	neural retina development	2/21	26/7517	0.00232028318642102	0.140271665360907	0.113460737632645	SDK2/CRB2	2	go_bp
GO:0007517	GO:0007517	muscle organ development	3/21	114/7517	0.0037024124885889	0.17327122954129	0.140152905889353	ACTN3/MEF2D/ASS1	3	go_bp
GO:0060349	GO:0060349	bone morphogenesis	2/21	34/7517	0.00395164339939173	0.17327122954129	0.140152905889353	ACTN3/MEF2D	2	go_bp
GO:0007167	GO:0007167	enzyme linked receptor protein signaling pathway	5/21	401/7517	0.00421311729910498	0.17327122954129	0.140152905889353	TXNIP/PDCD4/SESN3/CRB2/ZEB2	5	go_bp
GO:0061061	GO:0061061	muscle structure development	4/21	248/7517	0.00444381887390133	0.17327122954129	0.140152905889353	ACTN3/PDCD4/MEF2D/ASS1	4	go_bp
GO:0001822	GO:0001822	kidney development	3/21	122/7517	0.00448100619059923	0.17327122954129	0.140152905889353	ODC1/ASS1/PLXND1	3	go_bp
GO:0071230	GO:0071230	cellular response to amino acid stimulus	2/21	37/7517	0.0046676629139488	0.17327122954129	0.140152905889353	SESN3/ASS1	2	go_bp
GO:0072001	GO:0072001	renal system development	3/21	124/7517	0.00469004831841084	0.17327122954129	0.140152905889353	ODC1/ASS1/PLXND1	3	go_bp
GO:0071229	GO:0071229	cellular response to acid chemical	2/21	41/7517	0.00570848413473028	0.198963029008972	0.160934084406149	SESN3/ASS1	2	go_bp
GO:0043500	GO:0043500	muscle adaptation	2/21	42/7517	0.00598385049651044	0.198963029008972	0.160934084406149	ACTN3/GATM	2	go_bp
GO:0001655	GO:0001655	urogenital system development	3/21	141/7517	0.00670825175100304	0.201921471428316	0.163327062761962	ODC1/ASS1/PLXND1	3	go_bp
GO:0048593	GO:0048593	camera-type eye morphogenesis	2/21	46/7517	0.00714498532453658	0.201921471428316	0.163327062761962	SDK2/CRB2	2	go_bp
GO:0048660	GO:0048660	regulation of smooth muscle cell proliferation	2/21	47/7517	0.00745002539470214	0.201921471428316	0.163327062761962	PDCD4/MEF2D	2	go_bp
GO:0007178	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	3/21	148/7517	0.00766880861088148	0.201921471428316	0.163327062761962	PDCD4/CRB2/ZEB2	3	go_bp
GO:0048659	GO:0048659	smooth muscle cell proliferation	2/21	49/7517	0.00807758945490012	0.201921471428316	0.163327062761962	PDCD4/MEF2D	2	go_bp
GO:0051147	GO:0051147	regulation of muscle cell differentiation	2/21	50/7517	0.00840004999747632	0.201921471428316	0.163327062761962	ACTN3/PDCD4	2	go_bp
GO:0032355	GO:0032355	response to estradiol	2/21	51/7517	0.00872825411205773	0.201921471428316	0.163327062761962	TXNIP/ASS1	2	go_bp
GO:0090100	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	2/21	53/7517	0.0094017674484462	0.201921471428316	0.163327062761962	CRB2/ZEB2	2	go_bp
GO:0048592	GO:0048592	eye morphogenesis	2/21	55/7517	0.0100978794076739	0.201921471428316	0.163327062761962	SDK2/CRB2	2	go_bp
GO:0001503	GO:0001503	ossification	3/21	165/7517	0.0103294359869329	0.201921471428316	0.163327062761962	ACTN3/MRC2/MEF2D	3	go_bp
GO:0007519	GO:0007519	skeletal muscle tissue development	2/21	57/7517	0.010816341783268	0.201921471428316	0.163327062761962	ACTN3/MEF2D	2	go_bp
GO:0030509	GO:0030509	BMP signaling pathway	2/21	57/7517	0.010816341783268	0.201921471428316	0.163327062761962	PDCD4/CRB2	2	go_bp
GO:0060041	GO:0060041	retina development in camera-type eye	2/21	59/7517	0.0115569082073178	0.201921471428316	0.163327062761962	SDK2/CRB2	2	go_bp
GO:0071772	GO:0071772	response to BMP	2/21	61/7517	0.0123193341391787	0.201921471428316	0.163327062761962	PDCD4/CRB2	2	go_bp
GO:0071773	GO:0071773	cellular response to BMP stimulus	2/21	61/7517	0.0123193341391787	0.201921471428316	0.163327062761962	PDCD4/CRB2	2	go_bp
GO:0043200	GO:0043200	response to amino acid	2/21	62/7517	0.0127086684984643	0.201921471428316	0.163327062761962	SESN3/ASS1	2	go_bp
GO:0045597	GO:0045597	positive regulation of cell differentiation	4/21	341/7517	0.0134924089604449	0.201921471428316	0.163327062761962	ACTN3/PLXND1/CRB2/ZEB2	4	go_bp
GO:0033002	GO:0033002	muscle cell proliferation	2/21	66/7517	0.0143194458741427	0.201921471428316	0.163327062761962	PDCD4/MEF2D	2	go_bp
GO:0001101	GO:0001101	response to acid chemical	2/21	67/7517	0.0147353507486809	0.201921471428316	0.163327062761962	SESN3/ASS1	2	go_bp
GO:0071222	GO:0071222	cellular response to lipopolysaccharide	2/21	67/7517	0.0147353507486809	0.201921471428316	0.163327062761962	PDCD4/ASS1	2	go_bp
GO:0071219	GO:0071219	cellular response to molecule of bacterial origin	2/21	68/7517	0.0151564804440653	0.201921471428316	0.163327062761962	PDCD4/ASS1	2	go_bp
GO:0106106	GO:0106106	cold-induced thermogenesis	2/21	68/7517	0.0151564804440653	0.201921471428316	0.163327062761962	ACTN3/GATM	2	go_bp
GO:0120161	GO:0120161	regulation of cold-induced thermogenesis	2/21	68/7517	0.0151564804440653	0.201921471428316	0.163327062761962	ACTN3/GATM	2	go_bp
GO:1990845	GO:1990845	adaptive thermogenesis	2/21	72/7517	0.0168926590566128	0.201921471428316	0.163327062761962	ACTN3/GATM	2	go_bp
GO:0048705	GO:0048705	skeletal system morphogenesis	2/21	73/7517	0.0173394725354603	0.201921471428316	0.163327062761962	ACTN3/MEF2D	2	go_bp
GO:0048871	GO:0048871	multicellular organismal homeostasis	3/21	203/7517	0.0180320479843454	0.201921471428316	0.163327062761962	ACTN3/CRB2/GATM	3	go_bp
GO:0001659	GO:0001659	temperature homeostasis	2/21	76/7517	0.018710094465991	0.201921471428316	0.163327062761962	ACTN3/GATM	2	go_bp
GO:0001837	GO:0001837	epithelial to mesenchymal transition	2/21	76/7517	0.018710094465991	0.201921471428316	0.163327062761962	PDCD4/CRB2	2	go_bp
GO:0001667	GO:0001667	ameboidal-type cell migration	3/21	208/7517	0.019231612730852	0.201921471428316	0.163327062761962	PLXND1/CRB2/ZEB2	3	go_bp
GO:1901654	GO:1901654	response to ketone	2/21	81/7517	0.0210933516306832	0.201921471428316	0.163327062761962	TXNIP/ASS1	2	go_bp
GO:0090596	GO:0090596	sensory organ morphogenesis	2/21	83/7517	0.0220806039388863	0.201921471428316	0.163327062761962	SDK2/CRB2	2	go_bp
GO:1901615	GO:1901615	organic hydroxy compound metabolic process	3/21	220/7517	0.0222901227839809	0.201921471428316	0.163327062761962	ACTN3/INPP1/ZEB2	3	go_bp
GO:0034329	GO:0034329	cell junction assembly	3/21	222/7517	0.0228246012737759	0.201921471428316	0.163327062761962	ACTN3/PLXND1/SDK2	3	go_bp
GO:0060348	GO:0060348	bone development	2/21	86/7517	0.0235971571227793	0.201921471428316	0.163327062761962	ACTN3/MEF2D	2	go_bp
GO:0003007	GO:0003007	heart morphogenesis	2/21	90/7517	0.025684660863746	0.201921471428316	0.163327062761962	PDCD4/PLXND1	2	go_bp
GO:0007416	GO:0007416	synapse assembly	2/21	92/7517	0.0267559633997763	0.201921471428316	0.163327062761962	PLXND1/SDK2	2	go_bp
GO:0051302	GO:0051302	regulation of cell division	2/21	93/7517	0.0272984075777199	0.201921471428316	0.163327062761962	TXNIP/SUSD2	2	go_bp
GO:0098742	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	2/21	93/7517	0.0272984075777199	0.201921471428316	0.163327062761962	SDK2/CRB2	2	go_bp
GO:0006089	GO:0006089	lactate metabolic process	1/21	10/7517	0.0276043963717563	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0009309	GO:0009309	amine biosynthetic process	1/21	10/7517	0.0276043963717563	0.201921471428316	0.163327062761962	ODC1	1	go_bp
GO:0042401	GO:0042401	cellular biogenic amine biosynthetic process	1/21	10/7517	0.0276043963717563	0.201921471428316	0.163327062761962	ODC1	1	go_bp
GO:0045980	GO:0045980	negative regulation of nucleotide metabolic process	1/21	10/7517	0.0276043963717563	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0048641	GO:0048641	regulation of skeletal muscle tissue development	1/21	10/7517	0.0276043963717563	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0060445	GO:0060445	branching involved in salivary gland morphogenesis	1/21	10/7517	0.0276043963717563	0.201921471428316	0.163327062761962	PLXND1	1	go_bp
GO:0070977	GO:0070977	bone maturation	1/21	10/7517	0.0276043963717563	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0071498	GO:0071498	cellular response to fluid shear stress	1/21	10/7517	0.0276043963717563	0.201921471428316	0.163327062761962	ASS1	1	go_bp
GO:1900543	GO:1900543	negative regulation of purine nucleotide metabolic process	1/21	10/7517	0.0276043963717563	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:1901863	GO:1901863	positive regulation of muscle tissue development	1/21	10/7517	0.0276043963717563	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:1904262	GO:1904262	negative regulation of TORC1 signaling	1/21	10/7517	0.0276043963717563	0.201921471428316	0.163327062761962	SESN3	1	go_bp
GO:0007507	GO:0007507	heart development	3/21	245/7517	0.0294805446543298	0.201921471428316	0.163327062761962	PDCD4/MEF2D/PLXND1	3	go_bp
GO:0006575	GO:0006575	cellular modified amino acid metabolic process	2/21	98/7517	0.0300774869375365	0.201921471428316	0.163327062761962	ASS1/GATM	2	go_bp
GO:0001958	GO:0001958	endochondral ossification	1/21	11/7517	0.0303245652376407	0.201921471428316	0.163327062761962	MEF2D	1	go_bp
GO:0003009	GO:0003009	skeletal muscle contraction	1/21	11/7517	0.0303245652376407	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0009084	GO:0009084	glutamine family amino acid biosynthetic process	1/21	11/7517	0.0303245652376407	0.201921471428316	0.163327062761962	ASS1	1	go_bp
GO:0010661	GO:0010661	positive regulation of muscle cell apoptotic process	1/21	11/7517	0.0303245652376407	0.201921471428316	0.163327062761962	PDCD4	1	go_bp
GO:0010830	GO:0010830	regulation of myotube differentiation	1/21	11/7517	0.0303245652376407	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0030574	GO:0030574	collagen catabolic process	1/21	11/7517	0.0303245652376407	0.201921471428316	0.163327062761962	MRC2	1	go_bp
GO:0036075	GO:0036075	replacement ossification	1/21	11/7517	0.0303245652376407	0.201921471428316	0.163327062761962	MEF2D	1	go_bp
GO:0043201	GO:0043201	response to leucine	1/21	11/7517	0.0303245652376407	0.201921471428316	0.163327062761962	SESN3	1	go_bp
GO:0046189	GO:0046189	phenol-containing compound biosynthetic process	1/21	11/7517	0.0303245652376407	0.201921471428316	0.163327062761962	ZEB2	1	go_bp
GO:0048799	GO:0048799	animal organ maturation	1/21	11/7517	0.0303245652376407	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0051150	GO:0051150	regulation of smooth muscle cell differentiation	1/21	11/7517	0.0303245652376407	0.201921471428316	0.163327062761962	PDCD4	1	go_bp
GO:1902287	GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	1/21	11/7517	0.0303245652376407	0.201921471428316	0.163327062761962	PLXND1	1	go_bp
GO:1903580	GO:1903580	positive regulation of ATP metabolic process	1/21	11/7517	0.0303245652376407	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0090092	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	2/21	100/7517	0.0312198244162196	0.201921471428316	0.163327062761962	CRB2/ZEB2	2	go_bp
GO:0001649	GO:0001649	osteoblast differentiation	2/21	101/7517	0.031797467817479	0.201921471428316	0.163327062761962	MRC2/MEF2D	2	go_bp
GO:0032496	GO:0032496	response to lipopolysaccharide	2/21	102/7517	0.0323793929147696	0.201921471428316	0.163327062761962	PDCD4/ASS1	2	go_bp
GO:0019511	GO:0019511	peptidyl-proline hydroxylation	1/21	12/7517	0.033037486118271	0.201921471428316	0.163327062761962	P4HA2	1	go_bp
GO:0033762	GO:0033762	response to glucagon	1/21	12/7517	0.033037486118271	0.201921471428316	0.163327062761962	ASS1	1	go_bp
GO:0034390	GO:0034390	smooth muscle cell apoptotic process	1/21	12/7517	0.033037486118271	0.201921471428316	0.163327062761962	PDCD4	1	go_bp
GO:0034391	GO:0034391	regulation of smooth muscle cell apoptotic process	1/21	12/7517	0.033037486118271	0.201921471428316	0.163327062761962	PDCD4	1	go_bp
GO:0034405	GO:0034405	response to fluid shear stress	1/21	12/7517	0.033037486118271	0.201921471428316	0.163327062761962	ASS1	1	go_bp
GO:0045429	GO:0045429	positive regulation of nitric oxide biosynthetic process	1/21	12/7517	0.033037486118271	0.201921471428316	0.163327062761962	ASS1	1	go_bp
GO:0072350	GO:0072350	tricarboxylic acid metabolic process	1/21	12/7517	0.033037486118271	0.201921471428316	0.163327062761962	ASS1	1	go_bp
GO:1902285	GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	1/21	12/7517	0.033037486118271	0.201921471428316	0.163327062761962	PLXND1	1	go_bp
GO:1904407	GO:1904407	positive regulation of nitric oxide metabolic process	1/21	12/7517	0.033037486118271	0.201921471428316	0.163327062761962	ASS1	1	go_bp
GO:1904707	GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	1/21	12/7517	0.033037486118271	0.201921471428316	0.163327062761962	MEF2D	1	go_bp
GO:0000302	GO:0000302	response to reactive oxygen species	2/21	104/7517	0.0335559845593282	0.201921471428316	0.163327062761962	TXNIP/SESN3	2	go_bp
GO:0002237	GO:0002237	response to molecule of bacterial origin	2/21	104/7517	0.0335559845593282	0.201921471428316	0.163327062761962	PDCD4/ASS1	2	go_bp
GO:0072359	GO:0072359	circulatory system development	4/21	450/7517	0.0336657437518653	0.201921471428316	0.163327062761962	PDCD4/MEF2D/PLXND1/CRB2	4	go_bp
GO:1902532	GO:1902532	negative regulation of intracellular signal transduction	3/21	260/7517	0.0343261572303511	0.201921471428316	0.163327062761962	ACTN3/PDCD4/SESN3	3	go_bp
GO:0019752	GO:0019752	carboxylic acid metabolic process	4/21	457/7517	0.0353612273722681	0.201921471428316	0.163327062761962	ACTN3/ODC1/ASS1/GATM	4	go_bp
GO:0002082	GO:0002082	regulation of oxidative phosphorylation	1/21	13/7517	0.0357431773629764	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0002347	GO:0002347	response to tumor cell	1/21	13/7517	0.0357431773629764	0.201921471428316	0.163327062761962	TXNIP	1	go_bp
GO:0010043	GO:0010043	response to zinc ion	1/21	13/7517	0.0357431773629764	0.201921471428316	0.163327062761962	ASS1	1	go_bp
GO:0042461	GO:0042461	photoreceptor cell development	1/21	13/7517	0.0357431773629764	0.201921471428316	0.163327062761962	CRB2	1	go_bp
GO:0046838	GO:0046838	phosphorylated carbohydrate dephosphorylation	1/21	13/7517	0.0357431773629764	0.201921471428316	0.163327062761962	INPP1	1	go_bp
GO:0046855	GO:0046855	inositol phosphate dephosphorylation	1/21	13/7517	0.0357431773629764	0.201921471428316	0.163327062761962	INPP1	1	go_bp
GO:0048741	GO:0048741	skeletal muscle fiber development	1/21	13/7517	0.0357431773629764	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0071549	GO:0071549	cellular response to dexamethasone stimulus	1/21	13/7517	0.0357431773629764	0.201921471428316	0.163327062761962	ASS1	1	go_bp
GO:1904037	GO:1904037	positive regulation of epithelial cell apoptotic process	1/21	13/7517	0.0357431773629764	0.201921471428316	0.163327062761962	PDCD4	1	go_bp
GO:0048762	GO:0048762	mesenchymal cell differentiation	2/21	109/7517	0.0365705900708122	0.201921471428316	0.163327062761962	PDCD4/CRB2	2	go_bp
GO:0043436	GO:0043436	oxoacid metabolic process	4/21	467/7517	0.0378706302766185	0.201921471428316	0.163327062761962	ACTN3/ODC1/ASS1/GATM	4	go_bp
GO:1901605	GO:1901605	alpha-amino acid metabolic process	2/21	112/7517	0.0384284805160764	0.201921471428316	0.163327062761962	ODC1/ASS1	2	go_bp
GO:0007431	GO:0007431	salivary gland development	1/21	14/7517	0.0384416572770726	0.201921471428316	0.163327062761962	PLXND1	1	go_bp
GO:0007435	GO:0007435	salivary gland morphogenesis	1/21	14/7517	0.0384416572770726	0.201921471428316	0.163327062761962	PLXND1	1	go_bp
GO:0014888	GO:0014888	striated muscle adaptation	1/21	14/7517	0.0384416572770726	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0014904	GO:0014904	myotube cell development	1/21	14/7517	0.0384416572770726	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0032570	GO:0032570	response to progesterone	1/21	14/7517	0.0384416572770726	0.201921471428316	0.163327062761962	TXNIP	1	go_bp
GO:0045933	GO:0045933	positive regulation of muscle contraction	1/21	14/7517	0.0384416572770726	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0051155	GO:0051155	positive regulation of striated muscle cell differentiation	1/21	14/7517	0.0384416572770726	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0071545	GO:0071545	inositol phosphate catabolic process	1/21	14/7517	0.0384416572770726	0.201921471428316	0.163327062761962	INPP1	1	go_bp
GO:0006082	GO:0006082	organic acid metabolic process	4/21	472/7517	0.0391640021586866	0.201921471428316	0.163327062761962	ACTN3/ODC1/ASS1/GATM	4	go_bp
GO:0001702	GO:0001702	gastrulation with mouth forming second	1/21	15/7517	0.0411329441219589	0.201921471428316	0.163327062761962	CRB2	1	go_bp
GO:0006007	GO:0006007	glucose catabolic process	1/21	15/7517	0.0411329441219589	0.201921471428316	0.163327062761962	ACTN3	1	go_bp
GO:0048662	GO:0048662	negative regulation of smooth muscle cell proliferation	1/21	15/7517	0.0411329441219589	0.201921471428316	0.163327062761962	PDCD4	1	go_bp
GO:0060416	GO:0060416	response to growth hormone	1/21	15/7517	0.0411329441219589	0.201921471428316	0.163327062761962	ASS1	1	go_bp
GO:0071398	GO:0071398	cellular response to fatty acid	1/21	15/7517	0.0411329441219589	0.201921471428316	0.163327062761962	ASS1	1	go_bp
GO:0009607	GO:0009607	response to biotic stimulus	4/21	482/7517	0.0418283974210986	0.201921471428316	0.163327062761962	TXNIP/PDCD4/ODC1/ASS1	4	go_bp
