ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0009925	GO:0009925	basal plasma membrane	2/26	92/7717	0.0379609458656611	0.214092058555268	0.175704454835724	SLC7A1/CXADR	2	go_cc
GO:0099513	GO:0099513	polymeric cytoskeletal fiber	4/26	390/7717	0.0397769402456329	0.214092058555268	0.175704454835724	KIF21A/MID1/JUP/CAMSAP3	4	go_cc
GO:0031226	GO:0031226	intrinsic component of plasma membrane	4/26	398/7717	0.0423756093280568	0.214092058555268	0.175704454835724	SLC7A1/PLXNB1/CXADR/SLC5A3	4	go_cc
GO:0031045	GO:0031045	dense core granule	1/26	13/7717	0.0429575781470859	0.214092058555268	0.175704454835724	CHGA	1	go_cc
GO:0034705	GO:0034705	potassium channel complex	1/26	13/7717	0.0429575781470859	0.214092058555268	0.175704454835724	SLC5A3	1	go_cc
GO:0045178	GO:0045178	basal part of cell	2/26	102/7717	0.0457678311577495	0.214092058555268	0.175704454835724	SLC7A1/CXADR	2	go_cc
GO:0005942	GO:0005942	phosphatidylinositol 3-kinase complex	1/26	14/7717	0.0461874720941491	0.214092058555268	0.175704454835724	PIK3CD	1	go_cc
GO:0016342	GO:0016342	catenin complex	1/26	14/7717	0.0461874720941491	0.214092058555268	0.175704454835724	JUP	1	go_cc
GO:0030016	GO:0030016	myofibril	2/26	105/7717	0.0482174167641956	0.214092058555268	0.175704454835724	JUP/PDE4DIP	2	go_cc
GO:0043292	GO:0043292	contractile fiber	2/26	109/7717	0.0515573475615262	0.214092058555268	0.175704454835724	JUP/PDE4DIP	2	go_cc
GO:0001533	GO:0001533	cornified envelope	1/26	16/7717	0.052615844899176	0.214092058555268	0.175704454835724	JUP	1	go_cc
GO:0030057	GO:0030057	desmosome	1/26	16/7717	0.052615844899176	0.214092058555268	0.175704454835724	JUP	1	go_cc
GO:0044297	GO:0044297	cell body	3/26	268/7717	0.0597916939644845	0.230600178691551	0.189252599818222	LRP8/PTPN13/CXADR	3	go_cc
GO:0005911	GO:0005911	cell-cell junction	3/26	271/7717	0.0614230651822207	0.230600178691551	0.189252599818222	JUP/CAMSAP3/CXADR	3	go_cc
GO:0005741	GO:0005741	mitochondrial outer membrane	2/26	123/7717	0.0638752925846546	0.230600178691551	0.189252599818222	ARMCX1/AKAP1	2	go_cc
GO:0043235	GO:0043235	receptor complex	2/26	124/7717	0.0647906419190678	0.230600178691551	0.189252599818222	LRP8/PLXNB1	2	go_cc
GO:0005874	GO:0005874	microtubule	3/26	280/7717	0.0664441192840062	0.230600178691551	0.189252599818222	KIF21A/MID1/CAMSAP3	3	go_cc
GO:0062023	GO:0062023	collagen-containing extracellular matrix	2/26	136/7717	0.0761170178847817	0.245849083697356	0.20176731222263	COL26A1/NAV2	2	go_cc
GO:0019867	GO:0019867	outer membrane	2/26	137/7717	0.0770882720067981	0.245849083697356	0.20176731222263	ARMCX1/AKAP1	2	go_cc
GO:0031968	GO:0031968	organelle outer membrane	2/26	137/7717	0.0770882720067981	0.245849083697356	0.20176731222263	ARMCX1/AKAP1	2	go_cc
GO:0045121	GO:0045121	membrane raft	2/26	142/7717	0.0820044864776535	0.248206600029365	0.203702115991986	LRP8/CXADR	2	go_cc
GO:0098857	GO:0098857	membrane microdomain	2/26	143/7717	0.0829994703505783	0.248206600029365	0.203702115991986	LRP8/CXADR	2	go_cc
GO:0000307	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	1/26	26/7717	0.0841378305184289	0.248206600029365	0.203702115991986	CDK14	1	go_cc
GO:0035580	GO:0035580	specific granule lumen	1/26	27/7717	0.087233970995158	0.251063623839723	0.206046863454545	JUP	1	go_cc
GO:1990752	GO:1990752	microtubule end	1/26	28/7717	0.0903200459956941	0.253756319702188	0.208256747659245	CAMSAP3	1	go_cc
GO:0098794	GO:0098794	postsynapse	3/26	331/7717	0.0983112101191037	0.265268718430966	0.21770492502809	LRP8/PLEKHA5/DLGAP1	3	go_cc
GO:0019898	GO:0019898	extrinsic component of membrane	2/26	167/7717	0.107951011196508	0.265268718430966	0.21770492502809	PIK3CD/JUP	2	go_cc
GO:0030312	GO:0030312	external encapsulating structure	2/26	167/7717	0.107951011196508	0.265268718430966	0.21770492502809	COL26A1/NAV2	2	go_cc
GO:0031012	GO:0031012	extracellular matrix	2/26	167/7717	0.107951011196508	0.265268718430966	0.21770492502809	COL26A1/NAV2	2	go_cc
GO:0005901	GO:0005901	caveola	1/26	34/7717	0.108626873831032	0.265268718430966	0.21770492502809	LRP8	1	go_cc
GO:0061695	GO:0061695	transferase complex, transferring phosphorus-containing groups	2/26	171/7717	0.112292033245707	0.265268718430966	0.21770492502809	PIK3CD/CDK14	2	go_cc
GO:0098797	GO:0098797	plasma membrane protein complex	2/26	172/7717	0.113384674245146	0.265268718430966	0.21770492502809	JUP/SLC5A3	2	go_cc
GO:0005930	GO:0005930	axoneme	1/26	36/7717	0.114650039321858	0.265268718430966	0.21770492502809	CAMSAP3	1	go_cc
GO:0097014	GO:0097014	ciliary plasm	1/26	36/7717	0.114650039321858	0.265268718430966	0.21770492502809	CAMSAP3	1	go_cc
GO:0001669	GO:0001669	acrosomal vesicle	1/26	37/7717	0.117646927614741	0.266968028048835	0.219099541306805	CXADR	1	go_cc
GO:0005871	GO:0005871	kinesin complex	1/26	38/7717	0.120634060411879	0.268581492992485	0.220423705221308	KIF21A	1	go_cc
GO:0016328	GO:0016328	lateral plasma membrane	1/26	39/7717	0.123611468203165	0.270113949036547	0.221681385471564	JUP	1	go_cc
GO:0098978	GO:0098978	glutamatergic synapse	2/26	186/7717	0.128972087045809	0.276703750389189	0.227089607812716	PLEKHA5/DLGAP1	2	go_cc
GO:0034703	GO:0034703	cation channel complex	1/26	44/7717	0.138353692839346	0.283271502744211	0.232479734633965	SLC5A3	1	go_cc
GO:0044853	GO:0044853	plasma membrane raft	1/26	44/7717	0.138353692839346	0.283271502744211	0.232479734633965	LRP8	1	go_cc
GO:0030424	GO:0030424	axon	3/26	387/7717	0.139235145416646	0.283271502744211	0.232479734633965	KIF21A/LRP8/CXADR	3	go_cc
GO:0005881	GO:0005881	cytoplasmic microtubule	1/26	47/7717	0.147084259090292	0.294168518180584	0.241422869514841	MID1	1	go_cc
GO:0005882	GO:0005882	intermediate filament	1/26	48/7717	0.149975498889986	0.294951814483639	0.242065717506644	JUP	1	go_cc
GO:0030141	GO:0030141	secretory granule	3/26	407/7717	0.155125746195973	0.300079312313522	0.246273833477645	JUP/CXADR/CHGA	3	go_cc
GO:0031514	GO:0031514	motile cilium	1/26	56/7717	0.172768580981303	0.328817621867641	0.269859243638028	CAMSAP3	1	go_cc
GO:0034702	GO:0034702	ion channel complex	1/26	60/7717	0.183943593578362	0.344529270511852	0.282753727806337	SLC5A3	1	go_cc
GO:1902554	GO:1902554	serine/threonine protein kinase complex	1/26	62/7717	0.189476524144918	0.349347341392192	0.286707898377178	CDK14	1	go_cc
GO:0030018	GO:0030018	Z disc	1/26	64/7717	0.19497337440322	0.35395166430123	0.29048664688415	JUP	1	go_cc
GO:0005923	GO:0005923	bicellular tight junction	1/26	66/7717	0.200434370281156	0.357227189549375	0.293174856722056	CXADR	1	go_cc
GO:0031674	GO:0031674	I band	1/26	67/7717	0.203151493058923	0.357227189549375	0.293174856722056	JUP	1	go_cc
GO:0030175	GO:0030175	filopodium	1/26	68/7717	0.205859736350487	0.357227189549375	0.293174856722056	CXADR	1	go_cc
GO:0070160	GO:0070160	tight junction	1/26	72/7717	0.216604470616444	0.366021236650079	0.300392094306934	CXADR	1	go_cc
GO:1902911	GO:1902911	protein kinase complex	1/26	73/7717	0.219268732717684	0.366021236650079	0.300392094306934	CDK14	1	go_cc
GO:0099503	GO:0099503	secretory vesicle	3/26	483/7717	0.220233116967421	0.366021236650079	0.300392094306934	JUP/CXADR/CHGA	3	go_cc
GO:0042581	GO:0042581	specific granule	1/26	75/7717	0.224571143562695	0.368047151949972	0.302054754499531	JUP	1	go_cc
GO:0045111	GO:0045111	intermediate filament cytoskeleton	1/26	77/7717	0.229838918597814	0.371520443760851	0.3049052705263	JUP	1	go_cc
GO:0036064	GO:0036064	ciliary basal body	1/26	82/7717	0.242858247015263	0.387260447943258	0.317823025965921	CAMSAP3	1	go_cc
GO:0019897	GO:0019897	extrinsic component of plasma membrane	1/26	84/7717	0.248006499014761	0.390196891783225	0.320232953113797	JUP	1	go_cc
GO:0009898	GO:0009898	cytoplasmic side of plasma membrane	1/26	89/7717	0.260730291847006	0.401674478432201	0.329652560354706	JUP	1	go_cc
GO:0030017	GO:0030017	sarcomere	1/26	91/7717	0.265761626618448	0.401674478432201	0.329652560354706	JUP	1	go_cc
GO:0015629	GO:0015629	actin cytoskeleton	2/26	301/7717	0.269477584874607	0.401674478432201	0.329652560354706	JUP/PEAK1	2	go_cc
GO:0032993	GO:0032993	protein-DNA complex	1/26	94/7717	0.273246942343635	0.401674478432201	0.329652560354706	JUP	1	go_cc
GO:0001650	GO:0001650	fibrillar center	1/26	95/7717	0.275725701296681	0.401674478432201	0.329652560354706	PTPN13	1	go_cc
GO:1904813	GO:1904813	ficolin-1-rich granule lumen	1/26	95/7717	0.275725701296681	0.401674478432201	0.329652560354706	JUP	1	go_cc
GO:0005925	GO:0005925	focal adhesion	2/26	316/7717	0.288478999566128	0.403738662414614	0.331346627494599	JUP/PEAK1	2	go_cc
GO:0032838	GO:0032838	plasma membrane bounded cell projection cytoplasm	1/26	101/7717	0.290428412624236	0.403738662414614	0.331346627494599	CAMSAP3	1	go_cc
GO:0030055	GO:0030055	cell-substrate junction	2/26	319/7717	0.292278067428055	0.403738662414614	0.331346627494599	JUP/PEAK1	2	go_cc
GO:0030425	GO:0030425	dendrite	2/26	322/7717	0.296075886001184	0.403738662414614	0.331346627494599	KIF21A/LRP8	2	go_cc
GO:0097447	GO:0097447	dendritic tree	2/26	322/7717	0.296075886001184	0.403738662414614	0.331346627494599	KIF21A/LRP8	2	go_cc
GO:0098858	GO:0098858	actin-based cell projection	1/26	104/7717	0.297671725678571	0.403738662414614	0.331346627494599	CXADR	1	go_cc
GO:0098562	GO:0098562	cytoplasmic side of membrane	1/26	107/7717	0.304843914821345	0.407324008180542	0.33428910573247	JUP	1	go_cc
GO:1902495	GO:1902495	transmembrane transporter complex	1/26	108/7717	0.307218955322612	0.407324008180542	0.33428910573247	SLC5A3	1	go_cc
GO:0016324	GO:0016324	apical plasma membrane	1/26	115/7717	0.323627117164483	0.422648011479481	0.346865450991189	SLC7A1	1	go_cc
GO:1990351	GO:1990351	transporter complex	1/26	116/7717	0.325940415632481	0.422648011479481	0.346865450991189	SLC5A3	1	go_cc
GO:0030426	GO:0030426	growth cone	1/26	120/7717	0.335117764077431	0.429824958273227	0.352755541134138	CXADR	1	go_cc
GO:0030427	GO:0030427	site of polarized growth	1/26	124/7717	0.344174905304254	0.43669504113873	0.358393789337763	CXADR	1	go_cc
GO:0101002	GO:0101002	ficolin-1-rich granule	1/26	126/7717	0.348658871525166	0.437678157872017	0.359200629118872	JUP	1	go_cc
GO:0099568	GO:0099568	cytoplasmic region	1/26	131/7717	0.359740192305384	0.44683518623195	0.366715763901333	CAMSAP3	1	go_cc
GO:0005788	GO:0005788	endoplasmic reticulum lumen	1/26	137/7717	0.372798587299754	0.45823159688928	0.376068750346243	COL26A1	1	go_cc
GO:0005813	GO:0005813	centrosome	2/26	393/7717	0.384811198410157	0.468120839303077	0.384184810132766	PDE4DIP/CAMSAP3	2	go_cc
GO:0030027	GO:0030027	lamellipodium	1/26	145/7717	0.389811945319205	0.469365403547614	0.385206218790192	PTPN13	1	go_cc
GO:0045177	GO:0045177	apical part of cell	1/26	149/7717	0.398151340370792	0.474564223876298	0.389472868836926	SLC7A1	1	go_cc
GO:0036477	GO:0036477	somatodendritic compartment	2/26	424/7717	0.42232835977487	0.498347464534347	0.408991674729348	KIF21A/LRP8	2	go_cc
GO:0150034	GO:0150034	distal axon	1/26	165/7717	0.430426204433205	0.502322896221506	0.412254294847266	CXADR	1	go_cc
GO:0048471	GO:0048471	perinuclear region of cytoplasm	2/26	434/7717	0.434211317072827	0.502322896221506	0.412254294847266	SLC5A3/CHGA	2	go_cc
GO:0034774	GO:0034774	secretory granule lumen	1/26	179/7717	0.457295831212846	0.513225863300696	0.42120231421645	JUP	1	go_cc
GO:0031966	GO:0031966	mitochondrial membrane	2/26	455/7717	0.458776602330505	0.513225863300696	0.42120231421645	ARMCX1/AKAP1	2	go_cc
GO:0060205	GO:0060205	cytoplasmic vesicle lumen	1/26	180/7717	0.45916772142092	0.513225863300696	0.42120231421645	JUP	1	go_cc
GO:0031983	GO:0031983	vesicle lumen	1/26	181/7717	0.461033402626049	0.513225863300696	0.42120231421645	JUP	1	go_cc
GO:0098552	GO:0098552	side of membrane	1/26	185/7717	0.468434431990685	0.516591242756082	0.423964267025509	JUP	1	go_cc
GO:0005740	GO:0005740	mitochondrial envelope	2/26	487/7717	0.495108313562246	0.539425109116018	0.442703925411897	ARMCX1/AKAP1	2	go_cc
GO:0005815	GO:0005815	microtubule organizing center	2/26	491/7717	0.499550515461976	0.539425109116018	0.442703925411897	PDE4DIP/CAMSAP3	2	go_cc
GO:0005938	GO:0005938	cell cortex	1/26	205/7717	0.503997571917146	0.539425109116018	0.442703925411897	FNBP1L	1	go_cc
GO:0030133	GO:0030133	transport vesicle	1/26	207/7717	0.50742531450744	0.539425109116018	0.442703925411897	CHGA	1	go_cc
GO:0005769	GO:0005769	early endosome	1/26	223/7717	0.53403916333953	0.56264840423272	0.46176318634621	RABGAP1L	1	go_cc
GO:0005929	GO:0005929	cilium	1/26	233/7717	0.549964747490759	0.574299470831058	0.471325167854214	CAMSAP3	1	go_cc
GO:0043025	GO:0043025	neuronal cell body	1/26	238/7717	0.557729969058443	0.577299441656985	0.473787231333119	LRP8	1	go_cc
GO:0009986	GO:0009986	cell surface	1/26	249/7717	0.574362554753996	0.589345925747578	0.483673730319154	LRP8	1	go_cc
GO:0031252	GO:0031252	cell leading edge	1/26	280/7717	0.618063518397481	0.628719785956058	0.515987692310057	PTPN13	1	go_cc
GO:0005819	GO:0005819	spindle	1/26	292/7717	0.633793550339783	0.639210589231576	0.52459745057364	MID1	1	go_cc
GO:0000139	GO:0000139	Golgi membrane	1/26	314/7717	0.661028688779715	0.661028688779715	0.542503473396376	TMEM59L	1	go_cc
GO:0003013	GO:0003013	circulatory system process	6/25	193/7517	3.12359115501079e-05	0.0236455850434317	0.0199252235782793	SLC7A1/JUP/CXADR/NAV2/SLC5A3/CHGA	6	go_bp
GO:0030155	GO:0030155	regulation of cell adhesion	6/25	304/7517	0.000384323393829249	0.0777497822407944	0.0655167462113904	SLC7A1/COL26A1/PLXNB1/JUP/PEAK1/CAMSAP3	6	go_bp
GO:0090136	GO:0090136	epithelial cell-cell adhesion	2/25	10/7517	0.00047015400077657	0.0777497822407944	0.0655167462113904	JUP/CAMSAP3	2	go_bp
GO:0010810	GO:0010810	regulation of cell-substrate adhesion	4/25	113/7517	0.000479969771844418	0.0777497822407944	0.0655167462113904	COL26A1/JUP/PEAK1/CAMSAP3	4	go_bp
GO:0001952	GO:0001952	regulation of cell-matrix adhesion	3/25	59/7517	0.000934374530469617	0.0777497822407944	0.0655167462113904	JUP/PEAK1/CAMSAP3	3	go_bp
GO:0030595	GO:0030595	leukocyte chemotaxis	3/25	61/7517	0.00102989875444255	0.0777497822407944	0.0655167462113904	PIK3CD/CXADR/CHGA	3	go_bp
GO:0097529	GO:0097529	myeloid leukocyte migration	3/25	61/7517	0.00102989875444255	0.0777497822407944	0.0655167462113904	PIK3CD/CXADR/CHGA	3	go_bp
GO:0014065	GO:0014065	phosphatidylinositol 3-kinase signaling	3/25	62/7517	0.00107989599753803	0.0777497822407944	0.0655167462113904	PIK3CD/PLXNB1/PTPN13	3	go_bp
GO:0098901	GO:0098901	regulation of cardiac muscle cell action potential	2/25	15/7517	0.00108589732459035	0.0777497822407944	0.0655167462113904	JUP/CXADR	2	go_bp
GO:0008016	GO:0008016	regulation of heart contraction	3/25	63/7517	0.00113140735343247	0.0777497822407944	0.0655167462113904	JUP/CXADR/CHGA	3	go_bp
GO:0034330	GO:0034330	cell junction organization	6/25	373/7517	0.00113557277084507	0.0777497822407944	0.0655167462113904	LRP8/PLXNB1/JUP/PEAK1/CAMSAP3/CXADR	6	go_bp
GO:1903358	GO:1903358	regulation of Golgi organization	2/25	17/7517	0.00140077406375691	0.0777497822407944	0.0655167462113904	PDE4DIP/CAMSAP3	2	go_bp
GO:0008015	GO:0008015	blood circulation	4/25	157/7517	0.00164524556149805	0.0777497822407944	0.0655167462113904	JUP/CXADR/NAV2/CHGA	4	go_bp
GO:0007026	GO:0007026	negative regulation of microtubule depolymerization	2/25	19/7517	0.00175410496242621	0.0777497822407944	0.0655167462113904	MID1/CAMSAP3	2	go_bp
GO:1903522	GO:1903522	regulation of blood circulation	3/25	76/7517	0.0019466535994047	0.0777497822407944	0.0655167462113904	JUP/CXADR/CHGA	3	go_bp
GO:0043303	GO:0043303	mast cell degranulation	2/25	21/7517	0.00214540658876307	0.0777497822407944	0.0655167462113904	PIK3CD/CHGA	2	go_bp
GO:0060047	GO:0060047	heart contraction	3/25	79/7517	0.00217540399474345	0.0777497822407944	0.0655167462113904	JUP/CXADR/CHGA	3	go_bp
GO:0048015	GO:0048015	phosphatidylinositol-mediated signaling	3/25	81/7517	0.00233682813372273	0.0777497822407944	0.0655167462113904	PIK3CD/PLXNB1/PTPN13	3	go_bp
GO:0002279	GO:0002279	mast cell activation involved in immune response	2/25	22/7517	0.00235514652520704	0.0777497822407944	0.0655167462113904	PIK3CD/CHGA	2	go_bp
GO:0002448	GO:0002448	mast cell mediated immunity	2/25	22/7517	0.00235514652520704	0.0777497822407944	0.0655167462113904	PIK3CD/CHGA	2	go_bp
GO:0031114	GO:0031114	regulation of microtubule depolymerization	2/25	22/7517	0.00235514652520704	0.0777497822407944	0.0655167462113904	MID1/CAMSAP3	2	go_bp
GO:0031589	GO:0031589	cell-substrate adhesion	4/25	174/7517	0.00239836911546846	0.0777497822407944	0.0655167462113904	COL26A1/JUP/PEAK1/CAMSAP3	4	go_bp
GO:0048017	GO:0048017	inositol lipid-mediated signaling	3/25	82/7517	0.00242026094176074	0.0777497822407944	0.0655167462113904	PIK3CD/PLXNB1/PTPN13	3	go_bp
GO:0003015	GO:0003015	heart process	3/25	85/7517	0.00268161177235734	0.0777497822407944	0.0655167462113904	JUP/CXADR/CHGA	3	go_bp
GO:0086065	GO:0086065	cell communication involved in cardiac conduction	2/25	24/7517	0.00280250717532027	0.0777497822407944	0.0655167462113904	JUP/CXADR	2	go_bp
GO:0045576	GO:0045576	mast cell activation	2/25	25/7517	0.00304000969527747	0.0777497822407944	0.0655167462113904	PIK3CD/CHGA	2	go_bp
GO:0098900	GO:0098900	regulation of action potential	2/25	25/7517	0.00304000969527747	0.0777497822407944	0.0655167462113904	JUP/CXADR	2	go_bp
GO:0097305	GO:0097305	response to alcohol	3/25	89/7517	0.00305637917892674	0.0777497822407944	0.0655167462113904	LRP8/JUP/CDO1	3	go_bp
GO:0044057	GO:0044057	regulation of system process	4/25	187/7517	0.00311513931448833	0.0777497822407944	0.0655167462113904	JUP/CXADR/CHGA/DLGAP1	4	go_bp
GO:0060326	GO:0060326	cell chemotaxis	3/25	90/7517	0.00315485597136895	0.0777497822407944	0.0655167462113904	PIK3CD/CXADR/CHGA	3	go_bp
GO:0030593	GO:0030593	neutrophil chemotaxis	2/25	26/7517	0.00328664865482883	0.0777497822407944	0.0655167462113904	PIK3CD/CXADR	2	go_bp
GO:0034113	GO:0034113	heterotypic cell-cell adhesion	2/25	26/7517	0.00328664865482883	0.0777497822407944	0.0655167462113904	JUP/CXADR	2	go_bp
GO:0007019	GO:0007019	microtubule depolymerization	2/25	30/7517	0.00436340399399049	0.0917526895403001	0.077316456735621	MID1/CAMSAP3	2	go_bp
GO:0031111	GO:0031111	negative regulation of microtubule polymerization or depolymerization	2/25	30/7517	0.00436340399399049	0.0917526895403001	0.077316456735621	MID1/CAMSAP3	2	go_bp
GO:0043299	GO:0043299	leukocyte degranulation	2/25	30/7517	0.00436340399399049	0.0917526895403001	0.077316456735621	PIK3CD/CHGA	2	go_bp
GO:0055117	GO:0055117	regulation of cardiac muscle contraction	2/25	30/7517	0.00436340399399049	0.0917526895403001	0.077316456735621	JUP/CHGA	2	go_bp
GO:0045216	GO:0045216	cell-cell junction organization	3/25	104/7517	0.00474271453779171	0.0970333758137385	0.0817662876216722	JUP/CAMSAP3/CXADR	3	go_bp
GO:1990266	GO:1990266	neutrophil migration	2/25	32/7517	0.00495509320474411	0.0971926232500035	0.0819004793012614	PIK3CD/CXADR	2	go_bp
GO:0007160	GO:0007160	cell-matrix adhesion	3/25	107/7517	0.00513552379763215	0.0971926232500035	0.0819004793012614	JUP/PEAK1/CAMSAP3	3	go_bp
GO:0071621	GO:0071621	granulocyte chemotaxis	2/25	33/7517	0.00526406546003982	0.0971926232500035	0.0819004793012614	PIK3CD/CXADR	2	go_bp
GO:0086001	GO:0086001	cardiac muscle cell action potential	2/25	33/7517	0.00526406546003982	0.0971926232500035	0.0819004793012614	JUP/CXADR	2	go_bp
GO:0002275	GO:0002275	myeloid cell activation involved in immune response	2/25	34/7517	0.00558171388456683	0.0982641258283044	0.0828033932447368	PIK3CD/CHGA	2	go_bp
GO:0006942	GO:0006942	regulation of striated muscle contraction	2/25	34/7517	0.00558171388456683	0.0982641258283044	0.0828033932447368	JUP/CHGA	2	go_bp
GO:0034329	GO:0034329	cell junction assembly	4/25	222/7517	0.00574978472532631	0.0989224326607276	0.0833581230513814	PLXNB1/JUP/PEAK1/CAMSAP3	4	go_bp
GO:0006935	GO:0006935	chemotaxis	4/25	224/7517	0.00593457229021932	0.0998326938599117	0.0841251650964423	PIK3CD/PLXNB1/CXADR/CHGA	4	go_bp
GO:0042330	GO:0042330	taxis	4/25	226/7517	0.0061233190578533	0.100768533191194	0.0849137608480343	PIK3CD/PLXNB1/CXADR/CHGA	4	go_bp
GO:0050900	GO:0050900	leukocyte migration	3/25	117/7517	0.0065849028814724	0.101749353121849	0.0857402600178551	PIK3CD/CXADR/CHGA	3	go_bp
GO:0010232	GO:0010232	vascular transport	2/25	37/7517	0.00658615363668507	0.101749353121849	0.0857402600178551	SLC7A1/SLC5A3	2	go_bp
GO:0150104	GO:0150104	transport across blood-brain barrier	2/25	37/7517	0.00658615363668507	0.101749353121849	0.0857402600178551	SLC7A1/SLC5A3	2	go_bp
GO:0002444	GO:0002444	myeloid leukocyte mediated immunity	2/25	38/7517	0.00693794546320102	0.105040494312863	0.0885135779094698	PIK3CD/CHGA	2	go_bp
GO:0097530	GO:0097530	granulocyte migration	2/25	39/7517	0.00729813408006015	0.108327205855011	0.0912831631066347	PIK3CD/CXADR	2	go_bp
GO:0061337	GO:0061337	cardiac conduction	2/25	41/7517	0.00804348143738784	0.116007231279519	0.0977548246615983	JUP/CXADR	2	go_bp
GO:0051893	GO:0051893	regulation of focal adhesion assembly	2/25	42/7517	0.00842853067420546	0.116007231279519	0.0977548246615983	PEAK1/CAMSAP3	2	go_bp
GO:0090109	GO:0090109	regulation of cell-substrate junction assembly	2/25	42/7517	0.00842853067420546	0.116007231279519	0.0977548246615983	PEAK1/CAMSAP3	2	go_bp
GO:0097306	GO:0097306	cellular response to alcohol	2/25	42/7517	0.00842853067420546	0.116007231279519	0.0977548246615983	LRP8/JUP	2	go_bp
GO:0014066	GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	2/25	43/7517	0.00882175769218777	0.119251260231895	0.100488442884695	PLXNB1/PTPN13	2	go_bp
GO:0032418	GO:0032418	lysosome localization	2/25	44/7517	0.00922310835535151	0.120377465948295	0.101437453055227	PIK3CD/CHGA	2	go_bp
GO:1990849	GO:1990849	vacuolar localization	2/25	44/7517	0.00922310835535151	0.120377465948295	0.101437453055227	PIK3CD/CHGA	2	go_bp
GO:0034109	GO:0034109	homotypic cell-cell adhesion	2/25	45/7517	0.0096325287723724	0.123590242045524	0.104144735701297	JUP/CXADR	2	go_bp
GO:0045087	GO:0045087	innate immune response	4/25	259/7517	0.00984216058516003	0.124175259382769	0.104637707273807	PIK3CD/LRP8/AKAP1/CHGA	4	go_bp
GO:0008217	GO:0008217	regulation of blood pressure	2/25	47/7517	0.0104753645204224	0.127900821644513	0.107777095065806	NAV2/CHGA	2	go_bp
GO:0150116	GO:0150116	regulation of cell-substrate junction organization	2/25	47/7517	0.0104753645204224	0.127900821644513	0.107777095065806	PEAK1/CAMSAP3	2	go_bp
GO:1901880	GO:1901880	negative regulation of protein depolymerization	2/25	49/7517	0.0113498386637628	0.136378220134419	0.114920672184465	MID1/CAMSAP3	2	go_bp
GO:0045766	GO:0045766	positive regulation of angiogenesis	2/25	51/7517	0.0122555287853378	0.142729773700011	0.120272881682829	PIK3CD/JUP	2	go_bp
