ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0051270	GO:0051270	regulation of cellular component movement	121/1316	439/7219	4.40495558120474e-07	9.71578903334649e-06	7.55509479404964e-06	CDH13/PLXNA4/PTN/NEFH/SLC8A1/PAK3/NTNG2/PDE4B/TRIM46/PRKCE/CD200/CAMK2B/RET/SPOCK3/MAGI2/MAPRE2/RHOB/PHACTR1/CORO1A/PTPRT/MAP2/ANK2/ACVR1B/DPYSL3/HCN4/SEMA4D/NRG1/PRKCA/ATP8A1/NRP1/FERMT2/CTNNA2/SOD2/RUFY3/CADM4/NDRG4/SRCIN1/SRGAP1/PDE4D/CAMSAP3/PIK3R1/CARMIL2/SLIT2/SHTN1/SEMA7A/JAM2/ATP1B2/DUSP3/SPRY2/PIK3CD/SRC/ADGRG1/PLCB1/UNC5C/BMPR2/RAP2C/SEMA4G/PTEN/TMSB10/CLASP2/PTP4A1/TUBB2B/KIF2A/EVL/RTN4/THY1/STK39/ITGA3/MET/IQSEC1/PLXNA1/SRGAP3/CDK5/HRAS/PRKG1/PAK1/BIN1/RAP2A/F2R/PPP3CA/CAMK2D/LIMCH1/NOVA2/MAP4K4/ADGRB1/MEAK7/CD99L2/CORO1C/MAPK3/INPP5F/PFN2/NF2/RAC1/ROBO1/ABL2/DNM1L/PTPRJ/SCAI/MECP2/SEMA6D/MYADM/GPI/VASH1/SEMA3C/DAB2IP/SPINT2/RABGEF1/APC/RIPOR1/PLXNA2/MAPK1/ATP2B4/TPM1/HDAC6/AKAP12/AKT3/PIN1/NAV3/EPHA4/PLXNA3/ABL1	121	go_bp
GO:0060402	GO:0060402	calcium ion transport into cytosol	26/1316	54/7219	4.64174600692748e-07	1.01805485455308e-05	7.91649644232931e-06	PRNP/SLC8A1/SNCA/CACNA1E/PRKCE/UBASH3B/PRKACA/CACNB3/CORO1A/TRPV2/ANK2/FKBP1B/PDE4D/CACNA1B/THY1/F2R/FYN/CAMK2D/CACNA2D1/SLC8A2/LETM1/GSTM2/ERO1A/ATP2B4/P2RX3/ABL1	26	go_bp
GO:0072583	GO:0072583	clathrin-dependent endocytosis	19/1316	33/7219	4.82902067057762e-07	1.05321210602989e-05	8.18988274857152e-06	SH3GL3/DNAJC6/DGKD/HIP1R/FCHSD2/SNAP91/AAK1/PIP5K1C/SMAP1/AP2A2/INPP5F/AP2S1/AP2M1/AP2A1/ITSN1/AP2B1/SGIP1/CLTC/FNBP1L	19	go_bp
GO:0072657	GO:0072657	protein localization to membrane	98/1316	338/7219	4.86830495842664e-07	1.05588125320542e-05	8.21063830415347e-06	PRNP/PTN/RAB3C/PRKCE/TTC8/STX1B/NRXN2/GRIP1/MYO5A/MAGI2/SNAP25/NSG1/EPHA3/PACS1/CACNB3/DPP6/ANK2/NRXN1/STXBP1/STX1A/OPTN/REEP1/SORBS1/FERMT2/REEP2/ATP1B1/GOLGA7B/NSF/FAM126B/PIK3R1/PICK1/GPHN/EHD3/GDI1/CLIP3/SLC9A3R2/RAB3A/CLASP2/ARL6/NFASC/C2CD5/GRIK2/SCN3B/BRAF/THY1/RAB12/PALM/ITGA3/CDK5/PACS2/CPE/EHD1/HRAS/NECAB2/SPTBN1/PREPL/RAP2A/STX7/FYN/MFF/EPB41L3/DLG4/ARL6IP5/RAB3B/DLG3/SGTB/PPP1R9B/NLGN2/SH3GLB1/TNIK/SYNGAP1/ZDHHC5/SLC5A3/RABEP1/TOMM70/VPS35/GOPC/KCNB2/AP2M1/MYADM/BCS1L/BBS1/SPTBN4/GRIPAP1/RABGEF1/ATAD1/CSK/DVL1/ANK3/RAB7A/WNK3/ATP2B4/ANK1/AP2B1/NACAD/CLTC/RAB15/PTPN9	98	go_bp
GO:0072507	GO:0072507	divalent inorganic cation homeostasis	49/1316	136/7219	5.22176385378321e-07	1.12628541907015e-05	8.7581081444087e-06	PRNP/SLC8A1/SNCA/CACNA1E/PRKCE/UBASH3B/SV2A/PRKCB/PRKACA/CACNB3/CORO1A/TRPV2/ANK2/SLC25A23/FKBP1B/ATP1B1/PDE4D/CACNA1B/MICU3/CALB1/ADCY8/ATP2B1/GRIK2/THY1/ATP2B2/CNNM2/CDK5/ATP2B3/PACS2/RAP1GDS1/F2R/FYN/DLG4/CAMK2D/ATP13A2/CACNA2D1/SLC8A2/LETM1/GSTM2/ERO1A/ABL2/ADCY5/ANK3/ATP2B4/P2RX3/VAPB/SLC30A9/ABL1/SELENOT	49	go_bp
GO:0019233	GO:0019233	sensory perception of pain	16/1316	25/7219	5.30282686791798e-07	1.13748549957977e-05	8.84520109142595e-06	EPHB1/BACE1/CHRNB2/PHF24/UCHL1/SCN3B/NDN/CDK5/NIPSNAP1/F2R/FYN/NLGN2/MAPK3/MECP2/TMEM120A/P2RX3	16	go_bp
GO:0030517	GO:0030517	negative regulation of axon extension	14/1316	20/7219	5.4245710347951e-07	1.15724182075629e-05	8.99882822223128e-06	TRIM46/MAP2/SLIT1/SEMA4D/NRP1/SEMA7A/SEMA4G/PTPRS/DIP2B/RTN4/CDK5/SEMA6D/SEMA3C/PLXNA3	14	go_bp
GO:0006898	GO:0006898	receptor-mediated endocytosis	46/1316	125/7219	5.7917331915422e-07	1.2288546945533e-05	9.55569709634308e-06	OPHN1/SYNJ1/SNCA/SH3GL3/CACNG8/DNAJC6/MAGI2/SNAP25/DNM1/LDLRAD3/DGKD/HIP1R/NLGN3/DNM3/FCHSD2/EFNB2/WASF1/PICK1/GRK3/SNAP91/AAK1/LRP3/NECAB2/ANKRD13D/DLG4/ARRB1/PIP5K1C/SMAP1/AP2A2/INPP5F/AP2S1/RAC1/AP2M1/DBNL/AP2A1/RABGEF1/ATAD1/ITSN1/RAB5A/RAB21/AP2B1/GRK2/SGIP1/CLTC/GRB2/FNBP1L	46	go_bp
GO:0072659	GO:0072659	protein localization to plasma membrane	60/1316	180/7219	6.41660500032518e-07	1.35338862772031e-05	1.0524085424788e-05	PRNP/RAB3C/PRKCE/TTC8/GRIP1/MYO5A/NSG1/EPHA3/PACS1/CACNB3/DPP6/ANK2/STXBP1/OPTN/SORBS1/ATP1B1/NSF/FAM126B/PIK3R1/EHD3/CLIP3/SLC9A3R2/RAB3A/CLASP2/NFASC/C2CD5/SCN3B/RAB12/PALM/ITGA3/CDK5/PACS2/EHD1/SPTBN1/PREPL/RAP2A/STX7/EPB41L3/ARL6IP5/RAB3B/PPP1R9B/TNIK/ZDHHC5/VPS35/GOPC/KCNB2/AP2M1/MYADM/BBS1/SPTBN4/GRIPAP1/CSK/ANK3/RAB7A/WNK3/ATP2B4/ANK1/CLTC/RAB15/PTPN9	60	go_bp
GO:0061024	GO:0061024	membrane organization	115/1316	415/7219	6.44800934313467e-07	1.35338862772031e-05	1.0524085424788e-05	SYNJ1/RIMS1/SNCA/SYT13/STX1B/NRXN2/ATP9A/SNAP25/PITPNM2/PITPNM1/DNM1/SYT1/PRKCB/ATP8A2/CORO1A/HIP1R/ANK2/NRXN1/NLGN3/SYP/PRKCA/STXBP1/ATP8A1/STX1A/SIRT2/PITPNC1/REEP1/XKR4/REEP2/ATP1B1/SYT11/NSF/PIP4K2B/SYT7/ABCA3/TMEM30A/C2CD2L/NRCAM/PICK1/ATL1/GPHN/SLC25A46/SNAP91/STX12/VAMP1/CHCHD6/PTEN/SYT4/RAB3A/TMCC1/C2CD5/CHMP6/AAK1/VAV3/RTN4/ASAP1/SPTBN1/TGFBRAP1/BIN1/STX7/NDEL1/EPB41L3/DLG4/GSK3B/CNTNAP2/PIP5K1C/LPIN1/PIP4K2A/REEP5/NLGN2/SH3GLB1/GSK3A/ADGRB1/ATP13A2/APOO/LETM1/CORO1C/RABEP1/PAFAH1B1/SOD1/XKR7/TOMM70/CNP/PTPRD/RAC1/DNM1L/RAB1A/VPS8/AP2M1/MYADM/BCS1L/NAPG/SPAST/SPTBN4/OPA1/PLSCR3/OCRL/PITPNA/PACSIN2/DVL1/ANK3/RHOT1/VPS11/RAB7A/ANKFY1/MYO18A/VAPB/VDAC2/NSFL1C/SEPTIN8/STX17/GBA2/APOOL/UBXN2B/FNBP1L	115	go_bp
GO:0008088	GO:0008088	axo-dendritic transport	27/1316	58/7219	6.57080183742639e-07	1.37178665097928e-05	1.06671502950395e-05	MAPT/NEFL/TRIM46/MAP2/KIF3A/WASF1/KIF3B/UCHL1/KIF5A/ARL8A/AP3B2/NDEL1/PAFAH1B1/AP3M2/SOD1/KIF5C/MAP1A/KLC1/SPAST/OPA1/ACTR10/MAPK8IP3/KLC2/HDAC6/RAB21/AP3S1/DYNC1H1	27	go_bp
GO:0040013	GO:0040013	negative regulation of locomotion	49/1316	137/7219	6.72067178434608e-07	1.39561184287697e-05	1.08524173718108e-05	CD200/SPOCK3/MAGI2/RHOB/PTPRT/SLIT1/DPYSL3/SEMA4D/NRG1/NRP1/NDRG4/SRGAP1/SLIT2/SEMA7A/ATP1B2/DUSP3/ADGRG1/PLCB1/RAP2C/SEMA4G/PTEN/CLASP2/EVL/THY1/SRGAP3/PRKG1/RAP2A/LIMCH1/ADGRB1/CORO1C/PFN2/NF2/RAC1/ROBO1/PTPRJ/SCAI/MECP2/SEMA6D/VASH1/SEMA3C/DAB2IP/SPINT2/RABGEF1/ATP2B4/TPM1/PIN1/NAV3/EPHA4/PLXNA3	49	go_bp
GO:0051965	GO:0051965	positive regulation of synapse assembly	17/1316	28/7219	6.89946330831133e-07	1.42466788024882e-05	1.1078360026525e-05	LRRC24/EPHB1/NTRK2/SEMA4D/NRXN1/NLGN3/LRRC4B/AMIGO1/CLSTN2/ST8SIA2/FLRT3/NLGN2/ADGRB1/EPHB3/PTPRD/ADGRB3/CLSTN3	17	go_bp
GO:0051494	GO:0051494	negative regulation of cytoskeleton organization	41/1316	107/7219	6.93357831063719e-07	1.42466788024882e-05	1.1078360026525e-05	SNCA/WASHC2C/TUBB4A/CORO1A/MAP2/HIP1R/CTNNA2/CAMSAP2/CAMSAP3/PIK3R1/CARMIL2/SLIT2/PICK1/CORO2B/HDGFL3/PIK3CA/CLIP3/TMOD2/TMSB10/CLASP2/STMN2/MET/SPTBN1/TMOD1/SPTAN1/MAP1B/APC2/ADD2/FLII/CAMSAP1/ADD1/PFN2/EML2/MYADM/SPTBN4/MTPN/APC/PAK2/KATNB1/HDAC6/NAV3	41	go_bp
GO:0001558	GO:0001558	regulation of cell growth	68/1316	213/7219	7.12849148567118e-07	1.45704873089321e-05	1.13301567620147e-05	MAPT/PLXNA4/SYT3/RIMS1/SYT2/SPOCK1/TRIM46/ISLR2/SYT1/L1CAM/UNC13A/MAP2/SLIT1/TRPV2/ACVR1B/SEMA4D/RASGRP2/NRP1/RPS6KA3/RIMS2/RUFY3/SLIT2/SHTN1/SEMA7A/PAK5/NRCAM/CDH4/DPYSL2/BMPR2/GDI1/OLFM1/SEMA4G/PTPRS/SYT4/DCC/DIP2B/RTN4/TTL/CDK5/TCHP/NEDD4L/NDEL1/EPB41L3/MAP1B/GSK3B/CAMK2D/DNAJB2/FBP1/PPP1R9B/GSK3A/PAFAH1B1/TOMM70/KLHL22/KIF26A/PTPRJ/SEMA6D/CRABP2/DBNL/SEMA3C/DCUN1D3/MTPN/CLSTN3/RAB21/CYFIP1/KIAA1109/SESN2/PLXNA3/ABL1	68	go_bp
GO:0008016	GO:0008016	regulation of heart contraction	29/1316	65/7219	7.74375192630576e-07	1.57456289168217e-05	1.2243958637865e-05	SLC8A1/PDE4B/GPD1L/KCNH2/PRKACA/ANK2/HCN4/FKBP1B/TMEM65/CXADR/ATP1B1/PDE4D/ATP1B2/KCND3/EHD3/ATP2B1/SCN3B/ATP2B2/ATP2B3/BIN1/CAMK2D/GSK3A/CACNA2D1/SLC8A2/GSTM2/SPTBN4/ATP2B4/TPM1/GRK2	29	go_bp
GO:0072503	GO:0072503	cellular divalent inorganic cation homeostasis	47/1316	130/7219	7.93496372705279e-07	1.59518099742936e-05	1.24042870917447e-05	PRNP/SLC8A1/SNCA/CACNA1E/PRKCE/UBASH3B/SV2A/PRKCB/PRKACA/CACNB3/CORO1A/TRPV2/ANK2/SLC25A23/FKBP1B/ATP1B1/PDE4D/CACNA1B/MICU3/CALB1/ADCY8/ATP2B1/GRIK2/THY1/ATP2B2/CDK5/ATP2B3/PACS2/RAP1GDS1/F2R/FYN/DLG4/CAMK2D/ATP13A2/CACNA2D1/SLC8A2/LETM1/GSTM2/ERO1A/ABL2/ADCY5/ATP2B4/P2RX3/VAPB/SLC30A9/ABL1/SELENOT	47	go_bp
GO:0014046	GO:0014046	dopamine secretion	13/1316	18/7219	8.00859312234001e-07	1.59518099742936e-05	1.24042870917447e-05	SYT3/SNCA/SYT5/SYT2/SNCG/SYT13/SYT1/SYT11/SYT7/CHRNB2/SYT4/RAB3A/ABAT	13	go_bp
GO:0014059	GO:0014059	regulation of dopamine secretion	13/1316	18/7219	8.00859312234001e-07	1.59518099742936e-05	1.24042870917447e-05	SYT3/SNCA/SYT5/SYT2/SNCG/SYT13/SYT1/SYT11/SYT7/CHRNB2/SYT4/RAB3A/ABAT	13	go_bp
GO:0099084	GO:0099084	postsynaptic specialization organization	13/1316	18/7219	8.00859312234001e-07	1.59518099742936e-05	1.24042870917447e-05	OPHN1/NTNG2/NRXN2/GAP43/CNTNAP1/NRXN1/LRRC4B/PTEN/DLG4/NLGN2/SYNGAP1/PTPRD/SHANK2	13	go_bp
GO:1903351	GO:1903351	cellular response to dopamine	18/1316	31/7219	8.18643742076583e-07	1.62037386780159e-05	1.26001893732199e-05	GNAO1/GNB5/GNG2/NSG1/GNAZ/NSG2/GNA11/ADCY6/PALM/GNB1/GSK3B/GSK3A/MAPK3/ALK/VPS35/ADCY5/MAPK1/ABL1	18	go_bp
GO:0010976	GO:0010976	positive regulation of neuron projection development	37/1316	93/7219	8.21808467788718e-07	1.62037386780159e-05	1.26001893732199e-05	NEGR1/CNTN1/PTN/PAK3/CAMK2B/RET/MAGI2/KIDINS220/EPHA3/NTRK2/ATP8A2/CRTC1/DPYSL3/ELAVL4/FKBP1B/NDRG4/PPP2R5B/AMIGO1/ATP1B2/TMEM30A/STMN2/ITGA3/EHD1/FYN/NDEL1/PAFAH1B1/ALK/RAPGEF1/ABL2/DBNL/DAB2IP/KATNB1/DVL1/ARHGAP35/CYFIP1/ACTR2/ABL1	37	go_bp
GO:0032409	GO:0032409	regulation of transporter activity	40/1316	104/7219	8.44843539334815e-07	1.6574216972679e-05	1.28882770031294e-05	PRNP/SNCA/PDE4B/PRKCE/GNB5/GPD1L/CACNG8/CACNB4/CACNB1/PRKACA/CACNB3/ANK2/NLGN3/FKBP1B/ATP1B1/PDE4D/AMIGO1/ATP1B2/EHD3/CBARP/GLRX/SCN3B/NIPSNAP2/STK39/CDK5/NEDD4L/DLG4/CAMK2D/NLGN2/YWHAH/CACNA2D1/GSTM2/SLC5A3/WNK2/NDFIP1/GOPC/CRBN/ANK3/WNK3/COX17	40	go_bp
GO:0003015	GO:0003015	heart process	35/1316	86/7219	8.61064873596107e-07	1.6807986332596e-05	1.30700583971114e-05	SLC8A1/PDE4B/GPD1L/KCNH2/PRKACA/ANK2/HCN4/FKBP1B/TMEM65/CXADR/ATP1B1/PDE4D/ATP1B2/KCND3/SRC/PIK3CA/EHD3/ATP2B1/SCN3B/ATP2B2/ATP2B3/NEDD4L/BIN1/FYN/CAMK2D/GSK3A/CACNA2D1/SLC8A2/GSTM2/SOD1/DNM1L/SPTBN4/ATP2B4/TPM1/GRK2	35	go_bp
GO:0007189	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	19/1316	34/7219	9.08453206349302e-07	1.76447826745655e-05	1.37207596078104e-05	PDE4B/GNG2/PRKCA/GNAQ/PDE4D/ADGRL2/ADGRG1/ADCY8/ADGRL1/ADCY6/ADGRL3/GNB1/ADCY9/GSK3A/ADGRB1/ADCY5/ADGRB3/ATP2B4/ADCY3	19	go_bp
GO:0021953	GO:0021953	central nervous system neuron differentiation	30/1316	69/7219	9.8587226865702e-07	1.90536897863218e-05	1.48163398791394e-05	MAPT/PLXNA4/OPHN1/CDH11/SPOCK1/DCLK1/RAC3/EPHB1/DCLK2/NTRK2/MAP2/ELAVL4/NRP1/SLIT2/SLC25A46/CHRNB2/PTEN/DCC/CDK5/NDEL1/MDGA1/NOVA2/PAFAH1B1/EPHB3/SPTBN4/MTPN/ARHGAP35/EPHA4/PLXNA3/GBA2	30	go_bp
GO:0048878	GO:0048878	chemical homeostasis	112/1316	405/7219	1.0170248021569e-06	1.95589400375397e-05	1.52092275313483e-05	PRNP/PTPRN2/SLC8A1/SNCA/CACNA1E/PRKCE/XPR1/UBASH3B/SV2A/KCNH2/PRKCB/PRKACA/SLC1A3/CACNB3/CORO1A/PRKACB/TRPV2/ANK2/SLC25A23/FKBP1B/SOD2/SLC22A17/ATP1B1/DMXL2/AKR1C1/GOT1/SLC4A8/PDE4D/PIK3R1/CACNA1B/ABCA3/ATP1B2/MICU3/C2CD2L/CALB1/ATP6V0A1/KLHL3/OXCT1/PIK3CA/ADCY8/EPHA5/ATP6V1A/ATP2B1/RAB11FIP2/GRIK2/LIPG/PPP3CB/RTN4/THY1/STK39/ATP6V1H/ADCY6/ATP2B2/VGF/MET/CNNM2/CDK5/ATP2B3/PACS2/RAP1GDS1/EGLN1/EHD1/NEDD4L/HK1/F2R/FYN/PPP3CA/DLG4/NKIRAS1/TMEM9/HECTD4/CAMK2D/MPC2/PRKAA2/RBP1/SLC12A6/ATP13A2/NEO1/CACNA2D1/SLC8A2/LETM1/PFKM/GSTM2/WNK2/MAPK3/SOD1/UNC13B/NDFIP1/ERO1A/PYGL/ABL2/RAB11FIP5/MTCH2/PNPLA8/ADCY5/GPI/FITM2/BRSK2/PRKAA1/PLSCR3/ANK3/RAB7A/WNK3/MAPK1/ATP2B4/P2RX3/VAPB/SLC30A9/GLS/SESN2/ABL1/SELENOT	112	go_bp
GO:0050801	GO:0050801	ion homeostasis	74/1316	240/7219	1.0463338548895e-06	2.00239576935716e-05	1.55708299148675e-05	PRNP/SLC8A1/SNCA/CACNA1E/PRKCE/XPR1/UBASH3B/SV2A/KCNH2/PRKCB/PRKACA/SLC1A3/CACNB3/CORO1A/TRPV2/ANK2/SLC25A23/FKBP1B/SOD2/SLC22A17/ATP1B1/DMXL2/SLC4A8/PDE4D/CACNA1B/ATP1B2/MICU3/CALB1/ATP6V0A1/KLHL3/ADCY8/ATP6V1A/ATP2B1/GRIK2/THY1/STK39/ATP6V1H/ATP2B2/CNNM2/CDK5/ATP2B3/PACS2/RAP1GDS1/NEDD4L/F2R/FYN/DLG4/TMEM9/CAMK2D/SLC12A6/ATP13A2/NEO1/CACNA2D1/SLC8A2/LETM1/GSTM2/WNK2/MAPK3/SOD1/NDFIP1/ERO1A/ABL2/ADCY5/ANK3/RAB7A/WNK3/MAPK1/ATP2B4/P2RX3/VAPB/SLC30A9/GLS/ABL1/SELENOT	74	go_bp
GO:0055082	GO:0055082	cellular chemical homeostasis	81/1316	270/7219	1.11858210409433e-06	2.13021684604111e-05	1.65647794002981e-05	PRNP/PTPRN2/SLC8A1/SNCA/CACNA1E/PRKCE/XPR1/UBASH3B/SV2A/PRKCB/PRKACA/SLC1A3/CACNB3/CORO1A/TRPV2/ANK2/SLC25A23/FKBP1B/SLC22A17/ATP1B1/DMXL2/SLC4A8/PDE4D/PIK3R1/CACNA1B/ATP1B2/MICU3/C2CD2L/CALB1/ATP6V0A1/OXCT1/PIK3CA/ADCY8/EPHA5/ATP6V1A/ATP2B1/RAB11FIP2/GRIK2/PPP3CB/RTN4/THY1/ATP6V1H/ATP2B2/CDK5/ATP2B3/PACS2/RAP1GDS1/NEDD4L/HK1/F2R/FYN/PPP3CA/DLG4/TMEM9/CAMK2D/MPC2/PRKAA2/ATP13A2/CACNA2D1/SLC8A2/LETM1/GSTM2/MAPK3/SOD1/UNC13B/NDFIP1/ERO1A/ABL2/RAB11FIP5/ADCY5/FITM2/BRSK2/PRKAA1/RAB7A/MAPK1/ATP2B4/P2RX3/VAPB/SLC30A9/ABL1/SELENOT	81	go_bp
GO:0051937	GO:0051937	catecholamine transport	16/1316	26/7219	1.14589431957578e-06	2.17163661340963e-05	1.68868636569062e-05	SYT3/SNCA/SYT5/SYT2/SNCG/SYT13/SYT1/STX1A/SYT11/SYT7/CHRNB2/SYT4/RAB3A/ABAT/RAB3B/GRK2	16	go_bp
GO:0032970	GO:0032970	regulation of actin filament-based process	70/1316	224/7219	1.19006989469601e-06	2.24446032313682e-05	1.74531481123992e-05	PAK3/PDE4B/PRKCE/WASHC2C/TTC8/RAC3/RHOB/EPHA3/CORO1A/HIP1R/ANK2/HCN4/CARMIL3/NRP1/FERMT2/CTNNA2/CYFIP2/FCHSD2/PDE4D/PIK3R1/CARMIL2/SLIT2/WASF1/PICK1/CORO2B/PIK3CA/PPM1E/TMOD2/PDXP/TMSB10/EPHA5/CLASP2/EVL/DSTN/ABI2/MET/CDK5/CFL2/HRAS/SPTBN1/TMOD1/SPTAN1/PAK1/BIN1/CAMK2D/LIMCH1/ADD2/FLII/ADD1/PFN2/NF2/RAC1/ARPC2/ABL2/MYADM/SPTBN4/DBNL/MTPN/PAK2/ARHGAP35/BRK1/NCKAP1/TPM1/ARPC5/CYFIP1/NCK2/GBA2/ABL1/GRB2/ARPC5L	70	go_bp
GO:1902904	GO:1902904	negative regulation of supramolecular fiber organization	41/1316	109/7219	1.2253950199996e-06	2.29207781758098e-05	1.78234265150549e-05	SNCA/WASHC2C/TUBB4A/CORO1A/MAP2/HIP1R/CTNNA2/CAMSAP2/CAMSAP3/PIK3R1/CARMIL2/SLIT2/PICK1/CORO2B/HDGFL3/PIK3CA/CLIP3/TMOD2/TMSB10/CLASP2/STMN2/MET/SPTBN1/TMOD1/SPTAN1/MAP1B/APC2/ADD2/FLII/CAMSAP1/ADD1/PFN2/EML2/MYADM/SPTBN4/MTPN/APC/PAK2/KATNB1/HDAC6/NAV3	41	go_bp
GO:0060322	GO:0060322	head development	109/1316	393/7219	1.22706010213736e-06	2.29207781758098e-05	1.78234265150549e-05	PLXNA4/OPHN1/NEGR1/CNTN1/SLC8A1/SYNJ1/SLC1A2/NEFL/PPP3CC/INA/DCLK1/TTC8/RAC3/PITPNM1/EPHB1/SYT1/PHACTR1/DCLK2/NTRK2/MYO16/SLIT1/ATAT1/PAFAH1B3/ELAVL4/NRG1/SIRT2/NRP1/ACAT1/CTNNA2/MAOB/NDRG4/SLIT2/SEMA7A/AMIGO1/ATP1B2/NRCAM/ROGDI/SLC25A46/CHRNB2/SRC/ADGRL2/ADGRG1/OXCT1/DPYSL2/PLCB1/UNC5C/PTEN/PLEKHA1/EPHA5/TACC1/ATP2B1/NFASC/RGS7/RTN4/ATP2B2/ADGRL3/CNTN5/TTBK1/CDK5/BASP1/EML1/FLRT3/NDRG2/ABAT/PRKG1/FYN/PPP3CA/NDEL1/GSK3B/CNTNAP2/PPP1R9B/MDGA1/NLGN2/PGAP1/YWHAH/TACC2/PAFAH1B1/EPHB3/SRR/MAPK3/SOS1/CNP/ALK/GIT1/CRISPLD1/NF2/ROBO1/MECP2/SEMA6D/CTTNBP2/DAB2IP/SHANK2/MTPN/CSK/ARHGAP35/MAST1/ATRN/PLXNA2/MAPK1/ATP2B4/AKT3/YWHAQ/HOOK3/ARPC5/ATP5PB/TRAPPC9/PLXNA3/ABL1/ATP5PF	109	go_bp
GO:0007600	GO:0007600	sensory perception	46/1316	128/7219	1.26196545502815e-06	2.34605387449043e-05	1.82431497358456e-05	NCAM2/ABLIM1/RIMS1/COCH/TTC8/GSDME/EPHB1/BACE1/SLC1A3/ATP8A2/TRPV2/REEP2/SPRY2/CHRNB2/PHF24/RAB3A/ARL6/UCHL1/GRIK2/SCN3B/NDN/PPIP5K2/ATP2B2/CNTN5/CDK5/NIPSNAP1/F2R/FYN/GNB1/NLGN2/PGAP1/RABGGTA/MAPK3/SOD1/EML2/MECP2/TMEM120A/BBS1/SPTBN4/OPA1/GRM7/PITPNA/P2RX3/NDUFB9/ADCY3/BBS9	46	go_bp
GO:0015872	GO:0015872	dopamine transport	14/1316	21/7219	1.35426558027198e-06	2.50571223951744e-05	1.94846691619077e-05	SYT3/SNCA/SYT5/SYT2/SNCG/SYT13/SYT1/SYT11/SYT7/CHRNB2/SYT4/RAB3A/ABAT/RAB3B	14	go_bp
GO:0097553	GO:0097553	calcium ion transmembrane import into cytosol	24/1316	50/7219	1.37796678282968e-06	2.53753883026749e-05	1.97321559169851e-05	PRNP/SLC8A1/SNCA/CACNA1E/PRKCE/UBASH3B/PRKACA/CORO1A/TRPV2/ANK2/FKBP1B/PDE4D/CACNA1B/THY1/F2R/FYN/CAMK2D/CACNA2D1/SLC8A2/LETM1/GSTM2/ERO1A/ATP2B4/ABL1	24	go_bp
GO:0007420	GO:0007420	brain development	104/1316	372/7219	1.45709863774825e-06	2.67066341867098e-05	2.07673460403556e-05	PLXNA4/OPHN1/NEGR1/CNTN1/SLC8A1/SYNJ1/SLC1A2/NEFL/PPP3CC/INA/DCLK1/TTC8/RAC3/PITPNM1/EPHB1/SYT1/PHACTR1/DCLK2/NTRK2/MYO16/SLIT1/ATAT1/PAFAH1B3/ELAVL4/NRG1/SIRT2/NRP1/ACAT1/CTNNA2/MAOB/NDRG4/SLIT2/SEMA7A/AMIGO1/ATP1B2/NRCAM/ROGDI/SLC25A46/CHRNB2/SRC/ADGRL2/ADGRG1/OXCT1/DPYSL2/PLCB1/UNC5C/PTEN/EPHA5/TACC1/ATP2B1/NFASC/RGS7/RTN4/ATP2B2/ADGRL3/CNTN5/TTBK1/CDK5/BASP1/EML1/NDRG2/ABAT/PRKG1/FYN/PPP3CA/NDEL1/GSK3B/CNTNAP2/PPP1R9B/MDGA1/NLGN2/PGAP1/YWHAH/TACC2/PAFAH1B1/EPHB3/SRR/SOS1/CNP/ALK/GIT1/NF2/ROBO1/MECP2/SEMA6D/CTTNBP2/DAB2IP/SHANK2/MTPN/CSK/ARHGAP35/MAST1/ATRN/PLXNA2/ATP2B4/AKT3/YWHAQ/HOOK3/ARPC5/ATP5PB/TRAPPC9/PLXNA3/ABL1/ATP5PF	104	go_bp
GO:0098742	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	37/1316	95/7219	1.51925675612354e-06	2.77157868033005e-05	2.15520732152499e-05	CDH13/CDH11/PCDH7/NTNG2/RET/ALCAM/PCDH9/L1CAM/PTPRT/CNTN6/KIFAP3/LRRC4B/CXADR/PCDHA4/AMIGO1/CDH4/CLSTN2/CDH10/PTPRS/PCDH17/TENM4/ADGRL1/ADGRL3/CADM3/FLRT3/PCDHGB6/NECTIN1/PCDH10/SDK2/MDGA1/PTPRD/ROBO1/MYADM/PCDHB2/PCDH8/LRFN3/CLSTN3	37	go_bp
GO:1903350	GO:1903350	response to dopamine	18/1316	32/7219	1.55378401374114e-06	2.82138269285832e-05	2.19393542013681e-05	GNAO1/GNB5/GNG2/NSG1/GNAZ/NSG2/GNA11/ADCY6/PALM/GNB1/GSK3B/GSK3A/MAPK3/ALK/VPS35/ADCY5/MAPK1/ABL1	18	go_bp
GO:0035418	GO:0035418	protein localization to synapse	21/1316	41/7219	1.654325368988e-06	2.9900399261709e-05	2.3250849727882e-05	MAPT/STX1B/NRXN2/GRIP1/SNAP25/NSG1/PCLO/NRXN1/BSN/KIF5A/CDK5/HRAS/DLG4/NLGN2/KIF5C/MAP1A/VPS35/GRIPAP1/DVL1/CLSTN3/MAPK8IP3	21	go_bp
