ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0098984	GO:0098984	neuron to neuron synapse	88/1080	215/7482	4.76720332891412e-22	2.04122978901686e-20	1.41419428896017e-20	PRNP/ANKS1B/SAMD14/PDE4B/SYN3/DCLK1/SPOCK1/PAK3/CTNND2/KCND3/CALB1/NSMF/GRIP1/SYT1/NTRK2/BACE1/ADCY1/SYN1/STXBP5/NSF/NRCAM/SYN2/SH3GL3/MAGI2/PLEKHA5/SLC8A1/DNAJC6/SHANK1/SLC4A8/SRCIN1/IQSEC1/DLGAP3/LRRC4B/FLRT3/CAP2/SYT11/HIP1R/GRIK2/GPHN/DLGAP1/EPHA4/CPEB3/EFNB2/GAP43/ABI3/PTPRS/DLG4/SRC/BSN/STX1A/DNM3/EFNB3/PCLO/PICK1/CPEB4/BMPR2/PALM/NEFH/P2RX3/INPP4A/PPP1R9B/SYT7/CDK5/CACNG8/RTN4/PAK2/ADD2/NLGN3/ATP1B2/DBNL/PTPRD/ADD1/MINK1/ADGRL1/ARHGAP32/MPP2/NLGN2/GRID1/FYN/SORCS2/SEMA4C/SYNGAP1/SOS1/MAP1B/SPTBN1/CADM1/SLC8A2/TSC1	88	go_cc
GO:0008021	GO:0008021	synaptic vesicle	59/1080	112/7482	9.40674607262491e-22	3.69214783350528e-20	2.55797480922256e-20	PTPRN2/SV2B/SLC17A6/PDE4B/TRIM9/SYN3/TMEM163/SYT2/SCAMP5/SYT5/RAB3C/SEPTIN5/SYT1/BACE1/DOC2A/SNCA/STX1B/SYN1/AMPH/STXBP5/SYN2/SEPTIN4/SV2A/BRSK1/SLC4A8/IQSEC1/SYP/SNAP25/SYT11/DMXL2/SYT4/UNC13A/PTPRS/MFF/DLG4/STX12/BSN/STX1A/CBARP/PICK1/ROGDI/SYT7/ATP2B1/NDEL1/ATP6V0D1/RAB5B/RAB3A/RAB12/SEPTIN6/STX7/RAB35/CTTNBP2/BIN1/SNAP91/SLC17A7/SEMA4C/UNC13B/DNAJC5/DNM1L	59	go_cc
GO:0099572	GO:0099572	postsynaptic specialization	83/1080	206/7482	2.54183688327275e-20	9.20927055401127e-19	6.38031930214213e-19	PRNP/ANKS1B/SAMD14/PDE4B/SYN3/DCLK1/SPOCK1/PAK3/CTNND2/KCND3/NSMF/GABRA3/GRIP1/NTRK2/ADCY1/SYN1/NSF/NRCAM/SYN2/SH3GL3/MAGI2/PLEKHA5/SLC8A1/DNAJC6/SHANK1/SRCIN1/IQSEC1/DLGAP3/LRRC4B/FLRT3/CAP2/SYT11/HIP1R/GRIK2/GPHN/DLGAP1/EPHA4/CPEB3/EFNB2/GAP43/ABI3/PTPRS/DLG4/SRC/BSN/STX1A/DNM3/EFNB3/CDH10/PCLO/PICK1/CPEB4/BMPR2/PALM/NEFH/INPP4A/PPP1R9B/CDK5/CACNG8/CHRNB2/RTN4/PAK2/ADD2/NLGN3/DLGAP4/DBNL/ADD1/MINK1/ADGRL1/ARHGAP32/MPP2/NLGN2/GRID1/FYN/SORCS2/SEMA4C/SYNGAP1/SOS1/MAP1B/SPTBN1/CADM1/SLC8A2/TSC1	83	go_cc
GO:0098978	GO:0098978	glutamatergic synapse	80/1080	196/7482	4.91782911107387e-20	1.65449822236842e-18	1.14626092062624e-18	ARHGAP22/CDH11/SYN3/NSG1/PAK3/PPP3CC/CALB1/SYT1/PRKAR2B/GPM6A/DNM1/SLC1A2/NAPB/ACTB/CORO1A/NRP1/ADCY1/PPFIA3/NRCAM/SYN2/SH3GL3/NTNG2/ELAVL4/PLEKHA5/SV2A/SHANK1/SLC4A8/EPHB1/DLGAP3/LRRC4B/NRG1/FLRT3/PPM1H/GUCY1B1/DGKE/SNAP25/ADGRL3/GRIK2/DLGAP1/EPHA4/SYT4/EFNB2/STXBP1/GSK3B/DLG4/CADPS/SRC/BSN/STX1A/DNM3/EFNB3/CDH10/PCLO/DLG3/CPT1C/CDK5/ATP2B1/PAK2/PPP3CB/NLGN3/PLCB1/CPLX1/CTBP1/ARHGAP39/DLGAP4/PCDH17/PTPRD/ARPC2/PPP3CA/CTTNBP2/GRID1/GRIPAP1/BIN1/SH3GL2/SYNGAP1/HRAS/ABR/SPTBN1/PIN1/RAC1	80	go_cc
GO:0097060	GO:0097060	synaptic membrane	72/1080	170/7482	3.24197069954282e-19	1.01797879965645e-17	7.05270818847913e-18	ENO2/KCTD16/CNTN1/CHRNA4/NSG1/RIMS1/KCND3/SYNJ1/GABRA3/GRIP1/SYT1/RIMS2/GPM6A/DNM1/SLC1A2/GRIA4/NRP1/STX1B/ADCY1/NRCAM/RIMS3/NTNG2/CNTNAP1/SLC8A1/ANK2/SHANK1/SLC4A8/SYP/LRRC4B/FLRT3/PDE2A/SNAP25/SYT11/HIP1R/GRIK2/GPHN/EPHA4/EFNB2/STXBP1/SYNE1/UNC13A/PTPRS/DLG4/STX1A/NRXN1/DNM3/EFNB3/CDH10/ERC1/PICK1/F2R/GRM2/P2RX3/PPP1R9B/SYT7/CACNG8/CHRNB2/ATP2B1/CASK/NLGN3/PCDH17/DBNL/PTPRD/ADGRL1/NLGN2/NIPSNAP1/GRID1/SORCS2/CADM3/SNAP91/SEMA4C/UNC13B	72	go_cc
GO:0030672	GO:0030672	synaptic vesicle membrane	36/1080	53/7482	8.81976716341556e-19	2.44359431409925e-17	1.69295840288472e-17	PTPRN2/SV2B/SLC17A6/SYN3/TMEM163/SYT2/SCAMP5/SYT5/RAB3C/SYT1/DOC2A/SNCA/SYN1/AMPH/SYN2/SV2A/SYP/DMXL2/SYT4/UNC13A/PTPRS/STX12/BSN/STX1A/CBARP/SYT7/ATP2B1/RAB5B/RAB3A/RAB35/BIN1/SLC17A7/SEMA4C/UNC13B/DNAJC5/DNM1L	36	go_cc
GO:0099501	GO:0099501	exocytic vesicle membrane	36/1080	53/7482	8.81976716341556e-19	2.44359431409925e-17	1.69295840288472e-17	PTPRN2/SV2B/SLC17A6/SYN3/TMEM163/SYT2/SCAMP5/SYT5/RAB3C/SYT1/DOC2A/SNCA/SYN1/AMPH/SYN2/SV2A/SYP/DMXL2/SYT4/UNC13A/PTPRS/STX12/BSN/STX1A/CBARP/SYT7/ATP2B1/RAB5B/RAB3A/RAB35/BIN1/SLC17A7/SEMA4C/UNC13B/DNAJC5/DNM1L	36	go_cc
GO:0032279	GO:0032279	asymmetric synapse	79/1080	202/7482	1.83210733448588e-18	4.79401419190471e-17	3.32136417362937e-17	PRNP/ANKS1B/SAMD14/PDE4B/SYN3/DCLK1/SPOCK1/PAK3/CTNND2/KCND3/NSMF/GRIP1/NTRK2/ADCY1/SYN1/NSF/NRCAM/SYN2/SH3GL3/MAGI2/PLEKHA5/SLC8A1/DNAJC6/SHANK1/SLC4A8/SRCIN1/IQSEC1/DLGAP3/LRRC4B/FLRT3/CAP2/SYT11/HIP1R/GRIK2/GPHN/DLGAP1/EPHA4/CPEB3/EFNB2/GAP43/ABI3/PTPRS/DLG4/SRC/BSN/STX1A/DNM3/EFNB3/PCLO/PICK1/CPEB4/BMPR2/PALM/NEFH/INPP4A/PPP1R9B/CDK5/CACNG8/RTN4/PAK2/ADD2/NLGN3/DBNL/ADD1/MINK1/ADGRL1/ARHGAP32/MPP2/GRID1/FYN/SORCS2/SEMA4C/SYNGAP1/SOS1/MAP1B/SPTBN1/CADM1/SLC8A2/TSC1	79	go_cc
GO:0014069	GO:0014069	postsynaptic density	77/1080	198/7482	7.46329475621856e-18	1.85011148956786e-16	1.28178469497382e-16	PRNP/ANKS1B/SAMD14/PDE4B/SYN3/DCLK1/SPOCK1/PAK3/CTNND2/KCND3/NSMF/GRIP1/NTRK2/ADCY1/SYN1/NSF/NRCAM/SYN2/SH3GL3/MAGI2/PLEKHA5/SLC8A1/DNAJC6/SHANK1/SRCIN1/IQSEC1/DLGAP3/LRRC4B/FLRT3/CAP2/SYT11/HIP1R/GRIK2/GPHN/DLGAP1/EPHA4/CPEB3/EFNB2/GAP43/ABI3/PTPRS/DLG4/SRC/BSN/STX1A/DNM3/EFNB3/PCLO/PICK1/CPEB4/BMPR2/PALM/NEFH/INPP4A/PPP1R9B/CDK5/CACNG8/RTN4/PAK2/ADD2/DBNL/ADD1/MINK1/ADGRL1/ARHGAP32/MPP2/GRID1/FYN/SORCS2/SEMA4C/SYNGAP1/SOS1/MAP1B/SPTBN1/CADM1/SLC8A2/TSC1	77	go_cc
GO:0031226	GO:0031226	intrinsic component of plasma membrane	120/1080	399/7482	1.18640613419522e-16	2.79398644602974e-15	1.93571527158167e-15	PLXNA4/PLPPR1/PTPRN2/PRNP/KCNH7/PLPPR3/PCDH7/DCLK1/PLPPR2/SCN3A/REEP2/CNTN1/CHRNA4/KCND3/SYT13/XPR1/GABRA3/ALCAM/TNFRSF21/KCNH2/NTRK2/DPP6/SEMA4D/GPM6A/CD200/ADGRG1/SLC1A2/GRIA4/BACE1/SIRPA/NRP1/EPHA3/ADCY1/STXBP5/NRCAM/CNTFR/PCDH9/RET/NTNG2/ADGRL2/TRPV2/HCN4/CNTNAP1/SLC8A1/JAM2/EPHB1/ACVR1B/SLC22A17/LRRC4B/NRG1/CXADR/FLRT3/PODXL2/SLC25A14/SYT11/ADGRL3/GRIK2/GPHN/EPHA4/EFNB2/ADCY6/SEMA4G/PCDHGB6/EPHA5/PTPRS/PCDHA4/DLG4/NFASC/STX1A/NRXN1/MDGA1/CD47/EFNB3/CDH10/ATP1B1/SLC1A4/DLG3/F2R/CPT1C/BMPR2/GRM2/SEMA7A/PALM/RTN4RL2/P2RX3/KCNQ2/SYT7/NEO1/CACNG8/CHRNB2/ATP2B1/JAG2/ADCY9/KCNB2/MMP16/NLGN3/ATP1B2/ACVR2A/TENM4/PCDH17/SEMA6D/PTPRD/ADGRL1/TM7SF2/BTN2A1/INSR/PCDHB2/PLXNA1/NLGN2/EPHB3/GRID1/SORCS2/CADM3/RGMB/MPZL1/SLC12A6/PCDH10/SEMA4C/PLXNA2/SLC8A2	120	go_cc
GO:0042734	GO:0042734	presynaptic membrane	42/1080	78/7482	2.74232077853743e-16	6.15063374614824e-15	4.26125033256443e-15	KCTD16/CNTN1/RIMS1/SYT1/RIMS2/GPM6A/DNM1/SLC1A2/STX1B/RIMS3/NTNG2/CNTNAP1/SLC4A8/SYP/LRRC4B/PDE2A/SNAP25/SYT11/GRIK2/EPHA4/EFNB2/STXBP1/UNC13A/STX1A/NRXN1/EFNB3/CDH10/ERC1/PICK1/GRM2/P2RX3/SYT7/CHRNB2/ATP2B1/CASK/PCDH17/PTPRD/ADGRL1/NLGN2/CADM3/SNAP91/UNC13B	42	go_cc
GO:0005887	GO:0005887	integral component of plasma membrane	111/1080	373/7482	4.27643908483791e-15	9.15546731344844e-14	6.34304361865911e-14	PLXNA4/PLPPR1/PTPRN2/KCNH7/PLPPR3/PCDH7/DCLK1/PLPPR2/SCN3A/REEP2/CHRNA4/KCND3/SYT13/GABRA3/ALCAM/TNFRSF21/KCNH2/NTRK2/DPP6/SEMA4D/GPM6A/CD200/ADGRG1/SLC1A2/GRIA4/BACE1/SIRPA/NRP1/EPHA3/ADCY1/STXBP5/NRCAM/CNTFR/PCDH9/RET/ADGRL2/TRPV2/HCN4/CNTNAP1/SLC8A1/JAM2/EPHB1/ACVR1B/SLC22A17/LRRC4B/NRG1/CXADR/FLRT3/PODXL2/SLC25A14/SYT11/ADGRL3/GRIK2/EPHA4/EFNB2/ADCY6/SEMA4G/PCDHGB6/EPHA5/PTPRS/PCDHA4/DLG4/NFASC/STX1A/NRXN1/CD47/EFNB3/CDH10/ATP1B1/SLC1A4/DLG3/F2R/CPT1C/BMPR2/GRM2/SEMA7A/P2RX3/KCNQ2/SYT7/NEO1/CACNG8/CHRNB2/ATP2B1/JAG2/ADCY9/KCNB2/MMP16/NLGN3/ATP1B2/ACVR2A/TENM4/PCDH17/SEMA6D/PTPRD/ADGRL1/TM7SF2/BTN2A1/INSR/PCDHB2/PLXNA1/NLGN2/EPHB3/GRID1/SORCS2/CADM3/MPZL1/SLC12A6/PCDH10/SEMA4C/PLXNA2/SLC8A2	111	go_cc
