ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0043025	GO:0043025	neuronal cell body	74/776	244/7531	1.1384668055138e-18	4.61596541144688e-17	3.19206482311526e-17	MAPT/SNCG/NEGR1/PDE9A/ENO2/CHRNA4/MAP2/SIRT2/CTNND2/DNER/DPYSL5/GAP43/RUFY3/ALCAM/SYT5/UNC5C/GRIP1/SRCIN1/TUBB4A/CD200/SNCA/CACNA1E/PRKAR2B/SLC4A8/L1CAM/NRSN2/GPM6A/GRIA4/SV2A/ELAVL4/SYT4/CRMP1/NDEL1/GDI1/CALB1/VGF/GRIK2/P2RX3/EPHA4/RET/SEPTIN4/CACNA1B/AMIGO1/CPLX1/DIP2B/NCDN/KIF5C/MAST1/RTN4RL2/CASP3/EPHA5/RAC3/SYT11/UCHL1/CDK5/INPP5F/GABBR1/CPLX2/CKB/PPP1R9B/ROGDI/PAFAH1B1/HDAC6/KCNB2/PRPH/NRXN1/TTBK1/PTPRS/SORBS2/DBNL/ATP2B1/MAP1B/DCTN1/HIP1R	74	go_cc
GO:0098978	GO:0098978	glutamatergic synapse	64/776	195/7531	3.3280550124198e-18	1.23692711294936e-16	8.55368525121931e-17	CDH11/OPHN1/ARHGAP22/SYN3/DNM1/PLEKHA5/PAK3/NRP1/SYT1/PPFIA3/NRCAM/NAPB/CORO1A/DLGAP3/PRKAR2B/PPP3CC/FLRT3/SLC1A2/SLC4A8/GPM6A/NTNG2/SV2A/ELAVL4/ADCY1/SYT4/CALB1/EFNB2/NRG1/GRIK2/EPHA4/EPHB1/CPLX1/DLG4/DLGAP1/CADPS/SHANK1/LRRC4B/SNAP25/ADGRL3/STXBP1/DLG3/BSN/STX1A/GSK3B/PLCB1/SRC/CPT1C/PTPRD/EFNB3/CDK5/GABBR1/PAK2/DLGAP4/CPLX2/ARHGAP39/PCDH17/ABHD6/GUCY1B1/ATP2B1/CTBP1/PPM1H/GRIPAP1/DGKE/PPP3CB	64	go_cc
GO:0030672	GO:0030672	synaptic vesicle membrane	29/776	53/7531	1.0171673281871e-15	3.24040448836749e-14	2.24082727187084e-14	PTPRN2/SV2B/SLC17A6/TMEM163/SYN3/DOC2A/SCAMP5/SYT1/SYT2/SYT5/SYN1/SNCA/RAB3C/SV2A/SYT4/AMPH/STX12/CBARP/DMXL2/BSN/STX1A/SYP/UNC13A/PTPRS/ATP2B1/RAB3A/RAB5B/UNC13B/SEMA4C	29	go_cc
GO:0099501	GO:0099501	exocytic vesicle membrane	29/776	53/7531	1.0171673281871e-15	3.24040448836749e-14	2.24082727187084e-14	PTPRN2/SV2B/SLC17A6/TMEM163/SYN3/DOC2A/SCAMP5/SYT1/SYT2/SYT5/SYN1/SNCA/RAB3C/SV2A/SYT4/AMPH/STX12/CBARP/DMXL2/BSN/STX1A/SYP/UNC13A/PTPRS/ATP2B1/RAB3A/RAB5B/UNC13B/SEMA4C	29	go_cc
GO:0097060	GO:0097060	synaptic membrane	54/776	168/7531	4.37304410736084e-15	1.30025178125529e-13	8.99159244531035e-14	ENO2/KCTD16/CHRNA4/SYNJ1/DNM1/CNTN1/RIMS2/NRP1/SYT1/NRCAM/STX1B/GRIP1/RIMS3/FLRT3/SLC1A2/SLC4A8/GPM6A/GRIA4/NTNG2/ANK2/ADCY1/RIMS1/EFNB2/GRIK2/CNTNAP1/P2RX3/PDE2A/EPHA4/DLG4/GRM2/SHANK1/LRRC4B/SNAP25/F2R/STXBP1/STX1A/SYP/SYT11/GPHN/PTPRD/UNC13A/EFNB3/GABBR1/PPP1R9B/PCDH17/ABHD6/NRXN1/PTPRS/CASK/DBNL/ATP2B1/UNC13B/SEMA4C/HIP1R	54	go_cc
GO:0098984	GO:0098984	neuron to neuron synapse	61/776	211/7531	1.73986191901804e-14	4.84986509926278e-13	3.35381277810714e-13	SAMD14/PDE4B/DCLK1/PRNP/ANKS1B/SYN3/PLEKHA5/CTNND2/PAK3/SYT1/GAP43/SPOCK1/NRCAM/GRIP1/SRCIN1/SYN1/DLGAP3/STXBP5/FLRT3/SLC4A8/IQSEC1/ADCY1/DNAJC6/CALB1/CPEB3/EFNB2/GRIK2/P2RX3/EPHA4/PALM/ARHGAP32/CAP2/DLG4/DLGAP1/SHANK1/LRRC4B/BSN/STX1A/MAGI2/CPEB4/RTN4/SYT11/GPHN/SRC/PTPRD/EFNB3/CDK5/PAK2/PPP1R9B/PDPK1/INPP4A/ADD2/FYN/PTPRS/CADM1/DBNL/MPP2/ATP1B2/MAP1B/SEMA4C/HIP1R	61	go_cc
GO:0031226	GO:0031226	intrinsic component of plasma membrane	92/776	400/7531	2.24986031746429e-14	5.90257471522984e-13	4.08178992580209e-13	PLXNA4/PTPRN2/KCNH7/PLPPR1/DCLK1/PRNP/CHRNA4/REEP2/PLPPR3/SCN3A/CNTN1/SYT13/DPP6/NRP1/PCDH9/PLPPR2/ALCAM/TNFRSF21/NRCAM/ADGRG1/CD200/PCDH7/ADGRL2/EPHA3/STXBP5/FLRT3/CNTFR/SLC1A2/SEMA4D/KCNH2/GPM6A/GRIA4/NTNG2/PODXL2/ADCY1/HCN4/SLC22A17/XPR1/EFNB2/NRG1/GRIK2/TRPV2/CNTNAP1/P2RX3/EPHA4/RET/JAG2/SLC25A14/ACVR1B/EPHB1/PALM/DLG4/SEMA4G/GRM2/CXADR/LRRC4B/PCDHGB6/F2R/RTN4RL2/ADGRL3/NFASC/DLG3/STX1A/EPHA5/MDGA1/ADCY6/KCNQ2/ATP1B1/ADCY9/SEMA7A/SYT11/GPHN/CPT1C/JAM2/PTPRD/EFNB3/NEO1/GABBR1/RGMB/MMP16/PCDH17/ABHD6/PCDHA4/KCNB2/BTN2A1/NRXN1/PTPRS/SEMA6D/ATP2B1/ATP1B2/TM7SF2/SEMA4C	92	go_cc
GO:0042734	GO:0042734	presynaptic membrane	34/776	78/7531	2.41106526096745e-14	5.97408392439712e-13	4.13124047639451e-13	KCTD16/DNM1/CNTN1/RIMS2/SYT1/STX1B/RIMS3/SLC1A2/SLC4A8/GPM6A/NTNG2/RIMS1/EFNB2/GRIK2/CNTNAP1/P2RX3/PDE2A/EPHA4/GRM2/LRRC4B/SNAP25/STXBP1/STX1A/SYP/SYT11/PTPRD/UNC13A/EFNB3/GABBR1/PCDH17/NRXN1/CASK/ATP2B1/UNC13B	34	go_cc
GO:0030133	GO:0030133	transport vesicle	60/776	209/7531	4.08704269990011e-14	9.59379496923921e-13	6.63436848238633e-13	TRIM9/PTPRN2/SYT3/PDE4B/SV2B/SCG3/SLC17A6/CPE/TMEM163/SYN3/DOC2A/SCAMP5/SEPTIN5/SYT13/SYT1/SYT2/SLC18A3/MAP6/SYT5/STX1B/SYN1/SNCA/STXBP5/RAB3C/SLC4A8/IQSEC1/NRSN2/SV2A/SYT4/DPYSL3/NDEL1/VGF/BRSK1/AMPH/SEPTIN4/DLG4/SNAP25/STX12/MFF/CBARP/DMXL2/BSN/STX1A/SYP/TMEM30A/SYT11/SEPTIN6/UNC13A/GABBR1/ROGDI/SPRED2/PTPRS/ATP2B1/STX7/CHGA/RAB3A/RAB5B/ATP6V1A/UNC13B/SEMA4C	60	go_cc
GO:0030427	GO:0030427	site of polarized growth	43/776	125/7531	2.09890824593838e-13	4.68056538844258e-12	3.23673745294707e-12	MAPT/ENO2/KIF21B/MAP2/MAP3K12/SIRT2/PCDH9/GAP43/RUFY3/UNC5C/SNCA/FLRT3/MYO5A/L1CAM/GPM6A/ELAVL4/NEFL/DPYSL3/CRMP1/NDEL1/CCDC120/TRPV2/EPHA4/TUBB3/GDPD5/ATCAY/CXADR/SNAP25/KIF5C/CBARP/RAC3/CPEB4/GPRIN1/KLC1/ACAP3/CDK5/NEO1/PPP1R9B/PAFAH1B1/PTPRS/DBNL/MAP1B/FSCN1	43	go_cc
GO:0030426	GO:0030426	growth cone	42/776	121/7531	2.83563988606965e-13	6.02235899612888e-12	4.16462399307473e-12	MAPT/ENO2/KIF21B/MAP2/MAP3K12/SIRT2/PCDH9/GAP43/RUFY3/UNC5C/SNCA/FLRT3/MYO5A/L1CAM/GPM6A/ELAVL4/NEFL/DPYSL3/CRMP1/NDEL1/CCDC120/TRPV2/EPHA4/TUBB3/GDPD5/ATCAY/CXADR/SNAP25/KIF5C/CBARP/RAC3/CPEB4/GPRIN1/KLC1/ACAP3/CDK5/NEO1/PPP1R9B/PAFAH1B1/PTPRS/MAP1B/FSCN1	42	go_cc
GO:0032279	GO:0032279	asymmetric synapse	55/776	199/7531	2.70503743047195e-12	5.48384860904769e-11	3.79222950779082e-11	SAMD14/PDE4B/DCLK1/PRNP/ANKS1B/SYN3/PLEKHA5/CTNND2/PAK3/GAP43/SPOCK1/NRCAM/GRIP1/SRCIN1/SYN1/DLGAP3/FLRT3/SLC4A8/IQSEC1/ADCY1/DNAJC6/CPEB3/EFNB2/GRIK2/EPHA4/PALM/ARHGAP32/CAP2/DLG4/DLGAP1/SHANK1/LRRC4B/BSN/STX1A/MAGI2/CPEB4/RTN4/SYT11/GPHN/SRC/EFNB3/CDK5/PAK2/PPP1R9B/PDPK1/INPP4A/ADD2/FYN/PTPRS/CADM1/DBNL/MPP2/MAP1B/SEMA4C/HIP1R	55	go_cc
GO:0005887	GO:0005887	integral component of plasma membrane	83/776	373/7531	3.20128346414815e-12	6.20770619569597e-11	4.29279659036799e-11	PLXNA4/PTPRN2/KCNH7/PLPPR1/DCLK1/CHRNA4/REEP2/PLPPR3/SCN3A/SYT13/DPP6/NRP1/PCDH9/PLPPR2/ALCAM/TNFRSF21/NRCAM/ADGRG1/CD200/PCDH7/ADGRL2/EPHA3/STXBP5/FLRT3/CNTFR/SLC1A2/SEMA4D/KCNH2/GPM6A/GRIA4/PODXL2/ADCY1/HCN4/SLC22A17/EFNB2/NRG1/GRIK2/TRPV2/CNTNAP1/P2RX3/EPHA4/RET/JAG2/SLC25A14/ACVR1B/EPHB1/DLG4/SEMA4G/GRM2/CXADR/LRRC4B/PCDHGB6/F2R/ADGRL3/NFASC/DLG3/STX1A/EPHA5/ADCY6/KCNQ2/ATP1B1/ADCY9/SEMA7A/SYT11/CPT1C/JAM2/PTPRD/EFNB3/NEO1/GABBR1/MMP16/PCDH17/ABHD6/PCDHA4/KCNB2/BTN2A1/NRXN1/PTPRS/SEMA6D/ATP2B1/ATP1B2/TM7SF2/SEMA4C	83	go_cc
GO:0014069	GO:0014069	postsynaptic density	54/776	195/7531	3.95966229849912e-12	7.3583724380442e-11	5.08851339236948e-11	SAMD14/PDE4B/DCLK1/PRNP/ANKS1B/SYN3/PLEKHA5/CTNND2/PAK3/GAP43/SPOCK1/NRCAM/GRIP1/SRCIN1/SYN1/DLGAP3/FLRT3/IQSEC1/ADCY1/DNAJC6/CPEB3/EFNB2/GRIK2/EPHA4/PALM/ARHGAP32/CAP2/DLG4/DLGAP1/SHANK1/LRRC4B/BSN/STX1A/MAGI2/CPEB4/RTN4/SYT11/GPHN/SRC/EFNB3/CDK5/PAK2/PPP1R9B/PDPK1/INPP4A/ADD2/FYN/PTPRS/CADM1/DBNL/MPP2/MAP1B/SEMA4C/HIP1R	54	go_cc
GO:0005874	GO:0005874	microtubule	67/776	274/7531	5.37256213651307e-12	9.58465085153931e-11	6.6280450778877e-11	MAPT/MAP1LC3A/SHROOM1/MTUS2/KIF21B/REEP2/SYNJ1/MAP2/SIRT2/DNM1/MAP6/ATAT1/MAPRE3/TPPP3/TUBB2A/CLIP2/TUBB4A/REEP1/DCX/HID1/WDR47/CEP170/KIF21A/NDEL1/KIF26A/DYNLT3/TPGS1/TUBB3/TPPP/APC2/KATNAL1/CAMSAP2/DPYSL2/SPRY2/TUBB/TUBB2B/KIF5C/SARM1/TUBA1A/CLIP3/CLASP2/RADIL/KLC2/TCP11L1/MAPRE2/KIF3A/KLC1/CDK5/FSD1/LRRC49/PAFAH1B1/ARL6/HDAC6/DYNC1LI2/CYLD/HOOK3/TUBB4B/KLC4/CAMSAP3/CLIP1/GABARAP/MAP1B/DYNC1LI1/CAMSAP1/TBCB/DCTN1/KIF2A	67	go_cc
GO:0099572	GO:0099572	postsynaptic specialization	55/776	203/7531	6.46847684466397e-12	1.10959256643082e-10	7.67313245136252e-11	SAMD14/PDE4B/DCLK1/PRNP/ANKS1B/SYN3/PLEKHA5/CTNND2/PAK3/GAP43/SPOCK1/NRCAM/GRIP1/SRCIN1/SYN1/DLGAP3/FLRT3/IQSEC1/ADCY1/DNAJC6/CPEB3/EFNB2/GRIK2/EPHA4/PALM/ARHGAP32/CAP2/DLG4/DLGAP1/SHANK1/LRRC4B/BSN/STX1A/MAGI2/CPEB4/RTN4/SYT11/GPHN/SRC/EFNB3/CDK5/PAK2/DLGAP4/PPP1R9B/PDPK1/INPP4A/ADD2/FYN/PTPRS/CADM1/DBNL/MPP2/MAP1B/SEMA4C/HIP1R	55	go_cc
GO:0030658	GO:0030658	transport vesicle membrane	36/776	103/7531	1.16670394538595e-11	1.92722207274864e-10	1.33272614424204e-10	PTPRN2/SYT3/SV2B/SCG3/SLC17A6/CPE/TMEM163/SYN3/DOC2A/SCAMP5/SYT1/SYT2/SLC18A3/MAP6/SYT5/SYN1/SNCA/RAB3C/SV2A/SYT4/AMPH/STX12/CBARP/DMXL2/BSN/STX1A/SYP/TMEM30A/UNC13A/SPRED2/PTPRS/ATP2B1/RAB3A/RAB5B/UNC13B/SEMA4C	36	go_cc
GO:0044306	GO:0044306	neuron projection terminus	26/776	58/7531	1.29712288707157e-11	2.06613145583543e-10	1.42878573651116e-10	OPHN1/SNCG/PRNP/SYNJ1/SYT1/SLC18A3/SNCA/FLRT3/SLC1A2/SLC4A8/CALB1/GRIK2/P2RX3/EPHA4/CPLX1/DLG4/TBC1D24/BSN/SYP/UCHL1/SEPTIN6/UNC13A/CPLX2/AAK1/RAB3A/UNC13B	26	go_cc
GO:0099513	GO:0099513	polymeric cytoskeletal fiber	83/776	383/7531	1.40282808619541e-11	2.15745284980397e-10	1.49193694829494e-10	MAPT/MAP1LC3A/SHROOM1/MTUS2/KIF21B/REEP2/SYNJ1/MAP2/SIRT2/DNM1/NRP1/INA/AK1/MAP6/ATAT1/MAPRE3/TPPP3/NEFM/TUBB2A/CLIP2/TUBB4A/CORO1A/REEP1/DCX/HID1/WDR47/CEP170/MYO5A/KIF21A/NEFL/DPYSL3/NDEL1/KIF26A/DYNLT3/TPGS1/TUBB3/TPPP/APC2/KATNAL1/VIM/CAMSAP2/DPYSL2/SPRY2/TUBB/TUBB2B/KIF5C/SARM1/TUBA1A/CLIP3/CLASP2/RADIL/KLC2/TCP11L1/RAC3/MAPRE2/SRC/KIF3A/KLC1/CDK5/FSD1/LRRC49/PAFAH1B1/ARL6/HDAC6/DYNC1LI2/CYLD/HOOK3/PRPH/FYN/TUBB4B/KLC4/DBNL/CAMSAP3/CLIP1/GABARAP/MAP1B/COTL1/DYNC1LI1/CAMSAP1/TBCB/DCTN1/WIPF2/KIF2A	83	go_cc
GO:0043195	GO:0043195	terminal bouton	16/776	23/7531	1.71028646531103e-11	2.54262587842907e-10	1.75829450644257e-10	OPHN1/PRNP/SYNJ1/SLC18A3/SLC4A8/CALB1/GRIK2/P2RX3/CPLX1/TBC1D24/SYP/UNC13A/CPLX2/AAK1/RAB3A/UNC13B	16	go_cc
